H2_mean,H2_std,H2_min,H2_max,H2_median,H2_skew,H2_kurtosis,H2_range,H2_energy,CO_mean,CO_std,CO_min,CO_max,CO_median,CO_skew,CO_kurtosis,CO_range,CO_energy,C2H4_mean,C2H4_std,C2H4_min,C2H4_max,C2H4_median,C2H4_skew,C2H4_kurtosis,C2H4_range,C2H4_energy,C2H2_mean,C2H2_std,C2H2_min,C2H2_max,C2H2_median,C2H2_skew,C2H2_kurtosis,C2H2_range,C2H2_energy,id
0.0028135171143628423,0.00017694982032100592,0.0025738562396999,0.0032965919093,0.0027800506575,0.9288955873516866,0.1853414768265753,0.0007227356696001002,0.0033378197125241834,0.03539434524163333,0.005136194570546134,0.029609990777,0.04838270849,0.033663348534499996,0.9252416217790757,-0.27095689419210656,0.018772717713000004,0.5372388712951843,0.0022378354750695077,0.0006235707359726965,0.0014632543860999,0.004255173197,0.0020723333889,1.477495678361124,1.6468956545841973,0.0027919188109000997,0.002266634192021262,0.00017581633267574668,3.096337232817519e-05,0.00014310033315,0.00027649514388,0.000165063370625,1.6264054823240246,1.7863090345011532,0.00013339481073,1.3385447569822453e-05,2_trans_2433.csv
0.001532878040920695,0.00022181804494954236,0.0012328322615,0.0020118478977,0.0015530375261499502,0.11020000321830728,-1.042371920671078,0.0007790156362000001,0.0010075457000288844,0.030121128099711892,0.002989623199825979,0.0268373707299999,0.0374131609929999,0.029449540554999952,0.6797694708845892,-0.6003898928039471,0.010575790262999998,0.3848124860480002,0.005271407749009746,0.0003392475546526479,0.0047613354938999,0.0059363086301,0.005379282038399999,-0.2606967858802403,-1.1529445994327767,0.0011749731362001,0.01171918799505628,3.9264212291078565e-05,1.3096774654441213e-05,1.8651227892e-05,6.007396106600001e-05,4.46668970795e-05,-0.46195245662190876,-1.2989683652752109,4.142273317400001e-05,7.195456267390017e-07,2_trans_2427.csv
0.0007182588366941001,8.2441467041334e-05,0.00060989722016,0.00083460841341,0.0006907078763,0.21145940636007235,-1.5529263926056658,0.00022471119324999993,0.0002195307878303776,0.02076262246653332,0.004292614481093961,0.015730255695,0.031000942668,0.019905047503999948,0.6114826894362339,-0.6556835530929424,0.015270686972999999,0.1887954729238585,0.006086580290437839,0.0013009076775655595,0.0047671458668999,0.0093802688877999,0.00558426430215,0.9324218975702164,-0.28911515702399715,0.0046131230209,0.01627030457534806,0.0002236033921362936,2.8790742070719618e-05,0.00019928570087,0.0003110764786999,0.000210172029015,1.4566914607723003,1.0909410270878759,0.0001117907778299,2.1347501197612707e-05,2_trans_2341.csv
0.0021322983416930813,0.0002916311970967651,0.0016781847952999,0.0028234084301,0.0021311733123,0.3921172090467211,-0.4747377010196048,0.0011452236348000998,0.0019453328887050058,0.0014843429430733343,0.0008784124582397228,7.1698447722e-06,0.0028007295604999,0.0012437890826000001,0.2249934460848924,-1.4167564477043573,0.0027935597157277,0.0012494506161657914,0.0008168342366345079,0.00024350127137867162,0.00052673142019,0.0011597113145,0.000746499278755,0.25665391533947524,-1.6291019419602086,0.00063297989431,0.0003051346365065496,3.504847159455476e-05,4.215579384141939e-06,2.9375618121999995e-05,4.1020197193e-05,3.37267395875e-05,0.24593828883890656,-1.594269862261227,1.1644579071000002e-05,5.233899176764922e-07,2_trans_2816.csv
0.0008749306340895553,0.0003302541147051542,0.00049522813094,0.0016717380794999,0.000782058997645,0.787398430222214,-0.5109040653493495,0.0011765099485599,0.00036731998579417525,0.01605831875516141,0.005470237695215662,0.009512369993,0.029349964794,0.0146488043255,0.7760340724233761,-0.47060127273545493,0.019837594801000002,0.1208731027075014,0.008629967375501887,0.001853648037865676,0.0066875107916,0.012977210739,0.00794833331075,0.826726509062158,-0.5961854258054307,0.0062896999474,0.032723186139214294,0.00020631753629098238,2.5893094732304074e-05,0.00016675240211,0.0002803235306999,0.00020392424125495,0.8399287905086994,0.5361685622848746,0.00011357112858990001,1.81596988171187e-05,2_trans_695.csv
0.002131649507481652,0.00020500644214390947,0.0018862489944,0.0027477152048,0.00205234715784995,1.3709620265347906,1.0014814545294204,0.0008614662103999999,0.0019261020509082547,0.017279863640642854,0.0009989399450810084,0.0159372325429999,0.018651858152,0.017207463163499997,0.003776000589583244,-1.5338474204260197,0.0027146256090000986,0.12582845875029752,0.004288832218524751,0.0002538496059294628,0.0038699906099,0.0047270896787,0.00428202031444995,-0.018627368443411948,-1.5135023081222458,0.0008570990688,0.0077525789968563175,0.00024177069180157735,3.581508804005191e-05,0.00019351172188,0.00034560771601,0.00023173824806,1.1514321166338013,0.6355821372822548,0.00015209599413,2.5089030937122598e-05,2_trans_27.csv
0.0028214003429235515,8.045967553018294e-05,0.0027152621393999,0.0030138255878,0.00281975619945,0.39006659985964703,-0.6164791068842321,0.0002985634484001,0.0033460449348629317,0.02825820940263332,0.004380758137720207,0.023805981261,0.039127259522,0.0267830647609999,0.8572408933908087,-0.4020325423659554,0.015321278261000004,0.3434413250117959,0.002121193119416412,0.0005642548745208523,0.0013916220651,0.0036485930145,0.00206556061435,0.7079739754568654,0.01183556019442955,0.0022569709494,0.0020234944015776295,0.000367216828849385,2.1716726462988015e-05,0.00033601675813,0.00041135723415,0.00037005232868499995,0.004376314339364577,-1.0812509617411774,7.534047602000002e-05,5.683432255135603e-05,2_trans_859.csv
0.003010053288943316,0.0002452772966141834,0.0027011303185,0.003698088868,0.00290647444935,1.2254349232465205,0.4952133272934449,0.0009969585494999998,0.003830644336895391,0.019817199629214275,0.005438752981590301,0.014914038531,0.033561515832,0.0170231431275,1.0728463969249185,-0.18480023581733995,0.018647477301,0.17736660275833283,0.00562300007054164,0.0004482361333248263,0.0052726419851999,0.007050479236,0.0054181547009,1.6919405310259144,1.6898911585386198,0.0017778372508001003,0.013363999078302297,0.00022447684063243262,7.253247608628396e-05,0.00014224781,0.00040602758586,0.00019621225961,0.9619493926577741,-0.2757565189514666,0.00026377977585999995,2.337334106836088e-05,2_trans_681.csv
0.0007644483590543854,9.994355567953784e-05,0.0006173842357799,0.00093491806971,0.000784314927835,-0.21164033391234782,-1.4909970884465134,0.00031753383393010005,0.0002496354033527808,0.0012324317240209872,0.0005444794300627888,2.1980550509e-06,0.0018889302919,0.0014242410322500001,-0.7287446740795629,-0.7016108756772228,0.0018867322368491001,0.0007624452377366339,0.0007206791572366734,0.00030007802307749674,0.00031189495613,0.001115114276,0.00075545394420995,-0.06729878266647903,-1.557769468475366,0.0008032193198699999,0.0002559586123959734,3.6260817195714284e-05,4.614130429048048e-06,2.9799285341e-05,4.3162415284e-05,3.67052009425e-05,-0.12156670888932346,-1.569919502432543,1.3363129943000002e-05,5.611775665932559e-07,2_trans_2802.csv
0.001746808482218313,0.00026114437865631154,0.0014445242285,0.0024514808432,0.0016505671836,1.0993238259413565,0.14413490837434928,0.0010069566147000001,0.0013102052292225277,0.018747954456392848,0.0012509057910467872,0.017516869052,0.022563416153,0.0181469800965,1.5252541787041014,1.1998469427410035,0.005046547101000002,0.14828123587076303,0.008337944278231417,0.000805233781474823,0.0075663670991999,0.0108770651979999,0.00797319195065,1.610260482999349,1.5012999120190837,0.0033106980987999994,0.029471280816482516,0.0002162000440858369,8.758298969027429e-05,0.0001295209578,0.0004236422473,0.00017875043464,0.8980052781127889,-0.5308473611122366,0.0002941212895,2.28535604412379e-05,2_trans_2194.csv
0.003051718784149029,0.0003759121241961683,0.0027564693009,0.0041874881017,0.0028830383534,1.6027423842441384,1.3419376990645313,0.0014310188007999997,0.003970804934311194,0.006309581542436652,0.004133323400389405,0.0029838684038,0.018781319217,0.0043599994072,1.5995466506207128,1.3127835992808174,0.015797450813199998,0.023895976260602834,0.0008481359305157693,0.0005054192598373438,0.00033096026234,0.0024830155684,0.0007437867043499501,1.665701660513162,2.039237273069202,0.00215205530606,0.0004094089376354789,0.00037474244517090476,3.877188016006248e-05,0.0003319480655899,0.00048675888476,0.00035495065450500004,1.4613636051825651,0.9371233710718236,0.00015481081917010004,5.961276673960223e-05,2_trans_2180.csv
0.0012647121220511746,0.0003872579655305553,0.00081925079095,0.0022749993283,0.0011517355927999498,0.9339600598127757,-0.09999489914547288,0.0014557485373499998,0.0007347755030826208,0.014879797696463557,0.004681759225468977,0.0098676433274,0.027003076256,0.01311639658649995,0.9961969678378458,-0.1262627956853981,0.0171354329286,0.10219744455183734,0.009226454231880942,0.0013138287507731842,0.0081450699302,0.0127060937449999,0.00853825368875,1.1667084612262846,0.07583181626910784,0.0045610238147999,0.036478513545327815,0.00010013386977740357,1.36063186151581e-05,7.5581209115e-05,0.00013587545731,0.00010208758131495001,0.03787914150103688,0.1266538581494201,6.0294248194999996e-05,4.28900798879919e-06,2_trans_865.csv
0.0008467721037985995,0.00010174093600437404,0.00070783492413,0.0012021808308,0.000839155677205,1.477054929733488,2.2490460892855726,0.0004943459066699999,0.000305497169808832,0.018826470674497612,0.0009512508030212006,0.017840402375,0.022141632077,0.01863304200799995,1.7575579712716065,2.5874425802366163,0.004301229702,0.14924316798214615,0.007745791737919269,0.002008531526380884,0.0058777605813999,0.012738114871,0.006741798367549951,1.03661184624317,-0.26878198932057895,0.0068603542896001,0.02689322518666741,5.053128460688238e-05,3.272053617514087e-05,2.5570872632e-05,0.00015534062033,3.58933028205e-05,1.7118668225694844,1.7641786908666788,0.000129769747698,1.522098568876389e-06,2_trans_1489.csv
0.0009646111884193647,0.00036514968514387956,0.00054504280184,0.0018246027809,0.00087186418484,0.7300942006629598,-0.5862496287113719,0.0012795599790600002,0.00044679979570148734,0.031167434978895226,0.0006657907547516634,0.030029160222,0.0330877796549999,0.031269503433500004,0.2317852385506276,0.24407726242440742,0.0030586194329998984,0.4081779578069652,0.004982329093149982,0.0003850608748812911,0.0043873186997,0.0060354380998999,0.0049962704067,0.5061878103704208,0.20702458464128526,0.0016481194001999,0.010488187529321489,0.00022862748436141045,3.841819961462172e-05,0.00017642682804,0.0003244825232599,0.00022465869990000002,0.6297960016537796,-0.3333717823684794,0.0001480556952199,2.257352356016348e-05,2_trans_130.csv
0.0022535068525280796,0.0001525506853437779,0.0020785279705,0.0027278240632,0.00221654991425,1.3253612196659659,1.2434375222512308,0.0006492960927000002,0.0021426572353157453,0.028034893182185702,0.0006617760764493033,0.026789187478,0.029259255471,0.0281826224245,-0.6117288066307406,-0.7508228613525962,0.002470067993000001,0.3302851369910076,0.0029086262275711747,0.000457530908429389,0.002303900397,0.0041622321153999,0.00283182111445,0.8692261929755166,0.22141393576629786,0.0018583317183998999,0.0036411652468309203,8.652786355319905e-05,5.350255654798082e-05,2.4975908133000003e-05,0.0002039982519499,7.22223509575e-05,0.624518564045183,-0.8598192291387248,0.0001790223438169,4.346829785865386e-06,2_trans_1304.csv
0.002600488160710221,0.00024937300539465776,0.0022725632633,0.0033686475522,0.0025061039815999497,1.5139792772976597,1.4063818182425605,0.0010960842889,0.0028663847393217085,0.017775410630197615,0.0014245340120044726,0.016529353156,0.0224965509109999,0.01731028845299995,1.7901201115527323,2.2247010774482794,0.0059671977549999,0.13355769849386992,0.006881347034866879,0.0003387591330562195,0.0064187030431999,0.0079531255252,0.00688395746539995,0.8314810916502987,0.7172535796178763,0.0015344224820001001,0.019936431801090088,0.0001907614798551726,6.015171194385589e-05,0.0001229896464899,0.00033710777277,0.00016431242096,0.9485790532815578,-0.37317411443026494,0.00021411812628010002,1.680343167145106e-05,2_trans_656.csv
0.0007832022557723862,7.457097783904113e-05,0.00069165612275,0.0010292258868,0.0007696418506549999,1.651153870905048,2.1539122224959124,0.00033756976404999994,0.0002599659737567865,0.015708374109428554,0.006110703731560704,0.010867515574,0.032159906982,0.011787167955999999,1.2815187461279518,0.29184973451891993,0.021292391407999996,0.11931936124780361,0.008450064367735455,0.0012791436475383176,0.0073205417823,0.0120770507429999,0.00769113475005,1.4017490083039192,0.6772898897999413,0.0047565089606999,0.030676714441762218,0.0002767033583247005,3.965701352200911e-05,0.00024534204041,0.0003903259634499,0.00025356256789999996,1.4381122084076088,0.7656668075072126,0.0001449839230399,3.281771943645401e-05,2_trans_642.csv
0.0008223040984120986,6.820944219884446e-05,0.0007388454959799,0.0010240443112999,0.00081796204999,0.9183730705619874,0.6023929142069484,0.00028519881531999995,0.000285951354473573,0.031868760559173794,0.006357693792515259,0.02531617705,0.045906834258,0.0299249479165,0.6533896878143743,-0.8786726343059668,0.020590657207999997,0.4435360313736821,0.00823221209859046,0.0014833962128614428,0.0066986197859,0.011771798711,0.00774228719185,0.7823214160270849,-0.5929406437889653,0.0050731789251,0.02938730775141454,0.00033967389954155455,4.4354476564744694e-05,0.00029475859419,0.00044560304675,0.00032493510550499996,0.7850527124296945,-0.5872124149151046,0.00015084445256000002,4.92851846008614e-05,2_trans_1310.csv
0.0005506651133697426,0.00024208083624141803,0.0003352341212,0.0013137109806,0.00044963832198,1.6794327776535014,1.6799057216638262,0.0009784768593999998,0.00015197078331029943,0.006959367722626653,0.004018597812561796,0.0027807900516,0.019062195752,0.00502566728614995,1.5349218334503596,1.1968800072046024,0.0162814057004,0.02712440954070294,0.0026107480464661755,0.0005907911916287365,0.0019980924732,0.004369438893,0.0023235734196500003,1.5124561671660237,1.1087553416923388,0.0023713464198,0.0030093166295778826,0.00025787773337501,2.5166722365614166e-05,0.00023282656484,0.00034361592566,0.000252617096965,1.7741128100559338,2.4839689276571537,0.00011078936082000002,2.8196401499809473e-05,2_trans_124.csv
0.0024850302650871255,0.00046268086303233205,0.0019770207996,0.0036569475207,0.00234139290385,0.9019493311862647,-0.26284916208248577,0.0016799267211,0.0026835685797544397,0.020668560494126176,0.003653447821602879,0.016894781312,0.0304317355219999,0.0193012761345,1.0795804821893167,0.09138559873758201,0.0135369542099999,0.1850255710315018,0.007041049955055695,0.0013043040290181829,0.0059294957175,0.010442999108,0.00638174279154995,1.1285360051325837,-0.01267166773254802,0.004513503390499999,0.021536589257275206,0.00033418936671636066,5.4614006055001053e-05,0.00027505853118,0.00047028252016,0.000314884308035,0.9135080808146933,-0.3142529017980271,0.00019522398898,4.8159393443136324e-05,2_trans_2157.csv
0.0006518936271857928,0.0005300034322153783,0.00011833805586,0.0018714741165,0.00048894822388495,0.6940429987140806,-0.7917751053748594,0.00175313606064,0.0002964649545167228,0.01608329492095475,0.0002515958424055764,0.015700641493,0.016437950406,0.016037370994,0.09276869088174651,-1.427098055833653,0.000737308913000001,0.10866898391257636,0.008517231912824273,0.000423888119453578,0.0079852891578,0.0095713511912999,0.00853132691235,0.36846524390465246,-0.6889679968788762,0.0015860620334999,0.030543626649751375,0.0001422056282246274,1.544416028137705e-05,0.00012213708271,0.00017694777744,0.00014269005447,0.23158837835872073,-1.0607475849158021,5.481069472999998e-05,8.593604369934277e-06,2_trans_2143.csv
0.0015910338929966442,3.699336879973798e-05,0.0015288798100999,0.0016483572266,0.00160187476219995,-0.5780327085139413,-1.1626439302274882,0.00011947741650010003,0.001063758090359669,0.02374538887233094,0.003612909109979723,0.0200439349259999,0.0337712653869999,0.0225351192594999,1.0636630812664027,0.24256271246105499,0.013727330460999998,0.24229657407278082,0.007173883719189506,0.000993021429611187,0.0059616677185,0.0093556682558,0.0070752035642499995,0.38913086361787186,-0.9587345711201727,0.0033940005373,0.022029293653970113,0.00016872276261989977,8.157671329194318e-05,7.8065736102e-05,0.0003510633585199,0.00014821312128995,0.6038836336922248,-0.8587028773711691,0.0002729976224179,1.4751294926594917e-05,2_trans_118.csv
0.0018905075886614128,0.00020925073967481875,0.0015780276754,0.0024767884425,0.00184917019024995,0.9553309970230855,0.40698094369948956,0.0008987607671,0.0015194780222331564,0.0014997193755246516,0.000506079793050072,0.00010778913838,0.0023542805550999,0.0015697354574499998,-1.0956467459970334,0.6943698877663693,0.0022464914167199,0.0010522154841482146,0.0002342429532746644,0.00019504512846311227,6.4194579945e-07,0.00052019040374,0.00015270252252995,0.35998264957465176,-1.5734289918170807,0.00051954845794055,3.9023192584331995e-05,4.435002967156905e-05,8.647284262405178e-06,2.3774454654e-05,5.5964304487e-05,4.4036458997e-05,-0.40253953410419163,-0.6427356431967519,3.2189849833000005e-05,8.57514275933236e-07,2_trans_2962.csv
0.0029280296300830742,0.00028235647757410975,0.0025589118368,0.0035979747431999,0.00289146474465,0.586301543362385,-0.5536397367364709,0.0010390629063999,0.0036342947319304444,0.001812460368728195,0.0008872635312340396,0.00021514345695,0.0030463400713,0.00162097809495,-0.06621237558410291,-1.186447004257669,0.00283119661435,0.0017103446480686614,0.0009902951688493427,0.00013864872631328282,0.00070660165949,0.0011744208159,0.000981213734835,-0.4282067547663971,-0.7352904497745412,0.00046781915640999993,0.0004199613561169503,8.973764288699244e-06,6.827320730227792e-06,1.8529405402e-08,1.9225620037e-05,5.43655908365e-06,0.3543889847370276,-1.4735368797789112,1.9207090631598002e-05,5.339911662226345e-08,2_trans_2976.csv
0.0020199464637423686,8.633295021832061e-05,0.0018253089809,0.0022535456753,0.0020314037471,-0.16014640413220904,0.6333480600692671,0.0004282366944,0.001716807579765054,0.025041713795397602,0.0018801904182583556,0.022797664594,0.0309196700969999,0.0243762859695,1.4645343080628292,1.3649378680810855,0.0081220055029999,0.2648614692441972,0.005570754158144268,0.001286866841282119,0.0041478587919,0.0087899411668,0.00514777684435,0.9208268760152581,-0.30771192458946484,0.0046420823748999996,0.013729517826222693,0.00011189570315839262,2.3383862557055928e-05,9.0945166147e-05,0.00019163194499,0.00010343261755495,1.8197520990298135,2.3431068132182604,0.00010068677884300001,5.488330433627328e-06,2_trans_2786.csv
