iter	Passed	Remaining
1639	50866	42182
1640	50895	42148
1641	50925	42117
1642	50954	42084
1643	50982	42051
1644	51009	42017
1645	51040	41986
1646	51067	41951
1647	51097	41919
1648	51128	41889
1649	51161	41859
1650	51193	41828
1651	51225	41799
1652	51258	41769
1653	51291	41739
1654	51322	41709
1655	51354	41679
1656	51386	41649
1657	51419	41619
1658	51450	41588
1659	51483	41558
1660	51515	41528
1661	51548	41499
1662	51580	41469
1663	51612	41438
1664	51641	41406
1665	51670	41373
1666	51700	41341
1667	51728	41308
1668	51757	41275
1669	51786	41243
1670	51816	41211
1671	51846	41179
1672	51875	41147
1673	51906	41115
1674	51936	41083
1675	51964	41050
1676	51994	41019
1677	52024	40987
1678	52054	40955
1679	52083	40922
1680	52112	40890
1681	52141	40857
1682	52170	40825
1683	52199	40792
1684	52227	40759
1685	52256	40726
1686	52286	40694
1687	52316	40662
1688	52346	40630
1689	52377	40600
1690	52409	40570
1691	52441	40539
1692	52473	40510
1693	52506	40480
1694	52539	40450
1695	52571	40420
1696	52604	40390
1697	52635	40360
1698	52667	40330
1699	52700	40300
1700	52731	40269
1701	52764	40239
1702	52797	40210
1703	52829	40180
1704	52861	40149
1705	52893	40119
1706	52924	40088
1707	52953	40056
1708	52985	40025
1709	53017	39995
1710	53049	39965
1711	53081	39935
1712	53113	39905
1713	53144	39873
1714	53173	39841
1715	53202	39809
1716	53232	39776
1717	53263	39746
1718	53293	39714
1719	53324	39683
1720	53353	39650
1721	53381	39617
1722	53412	39586
1723	53441	39554
1724	53470	39521
1725	53500	39490
1726	53529	39457
1727	53558	39425
1728	53588	39393
1729	53616	39360
1730	53646	39328
1731	53676	39296
1732	53704	39263
1733	53734	39232
1734	53763	39199
1735	53794	39168
1736	53823	39136
1737	53852	39103
1738	53882	39071
1739	53913	39040
1740	53941	39007
1741	53970	38975
1742	53999	38943
1743	54029	38910
1744	54057	38877
1745	54087	38846
1746	54116	38814
1747	54145	38781
1748	54176	38750
1749	54204	38717
1750	54232	38684
1751	54261	38652
1752	54290	38619
1753	54320	38587
1754	54347	38554
1755	54377	38522
1756	54406	38490
1757	54437	38459
1758	54468	38428
1759	54499	38397
1760	54531	38367
1761	54562	38336
1762	54594	38305
1763	54625	38275
1764	54658	38245
1765	54690	38215
1766	54723	38185
1767	54755	38155
1768	54786	38124
1769	54818	38094
1770	54850	38064
1771	54882	38033
1772	54914	38003
1773	54946	37973
1774	54976	37941
1775	55008	37911
1776	55040	37881
1777	55072	37850
1778	55103	37819
1779	55135	37789
1780	55166	37758
1781	55199	37728
1782	55230	37698
1783	55262	37667
1784	55293	37636
1785	55324	37606
1786	55356	37575
1787	55388	37545
1788	55419	37514
1789	55450	37483
1790	55481	37452
1791	55512	37421
1792	55541	37389
1793	55571	37357
1794	55601	37325
1795	55629	37292
1796	55658	37260
1797	55688	37228
1798	55716	37196
1799	55746	37164
1800	55775	37131
1801	55807	37101
1802	55836	37069
1803	55864	37036
1804	55893	37004
1805	55922	36971
1806	55952	36940
1807	55981	36908
1808	56010	36875
1809	56039	36843
1810	56068	36811
1811	56100	36781
1812	56128	36748
1813	56159	36717
1814	56187	36684
1815	56217	36652
1816	56245	36620
1817	56273	36587
1818	56302	36554
1819	56329	36521
1820	56358	36489
1821	56387	36457
1822	56418	36425
1823	56449	36395
1824	56481	36364
1825	56513	36334
1826	56546	36304
1827	56577	36273
1828	56609	36243
1829	56641	36213
1830	56673	36182
1831	56706	36153
1832	56739	36123
1833	56771	36093
1834	56804	36064
1835	56836	36033
1836	56869	36003
1837	56899	35972
1838	56932	35942
1839	56964	35912
1840	56996	35882
1841	57026	35850
1842	57056	35819
1843	57085	35787
1844	57115	35755
1845	57143	35722
1846	57172	35690
1847	57204	35659
1848	57236	35629
1849	57267	35598
1850	57299	35568
1851	57331	35538
1852	57362	35507
1853	57394	35476
1854	57425	35445
1855	57456	35415
1856	57489	35385
1857	57521	35355
1858	57552	35324
1859	57582	35292
1860	57611	35260
1861	57640	35227
1862	57668	35195
1863	57697	35163
1864	57727	35131
1865	57755	35099
1866	57783	35066
1867	57813	35034
1868	57842	35002
1869	57870	34969
1870	57900	34938
1871	57929	34906
1872	57959	34874
1873	57988	34842
1874	58017	34810
1875	58046	34778
1876	58075	34746
1877	58103	34713
1878	58131	34680
1879	58160	34648
1880	58189	34616
1881	58219	34585
1882	58247	34552
1883	58276	34520
1884	58304	34488
1885	58334	34456
1886	58362	34423
1887	58393	34392
1888	58422	34360
1889	58453	34329
1890	58485	34299
1891	58517	34269
1892	58549	34238
1893	58581	34208
1894	58614	34178
1895	58647	34148
1896	58678	34118
1897	58711	34088
1898	58741	34057
1899	58769	34024
1900	58798	33992
1901	58828	33960
1902	58857	33929
1903	58886	33896
1904	58918	33866
1905	58950	33836
1906	58983	33806
1907	59015	33776
1908	59048	33746
1909	59079	33715
1910	59111	33685
1911	59143	33654
1912	59175	33624
1913	59206	33593
1914	59239	33564
1915	59271	33533
1916	59303	33503
1917	59335	33472
1918	59368	33442
1919	59400	33412
1920	59427	33379
1921	59457	33348
1922	59489	33317
1923	59521	33287
1924	59551	33255
1925	59580	33224
1926	59609	33191
1927	59638	33159
1928	59667	33128
1929	59696	33096
1930	59726	33064
1931	59755	33032
1932	59782	32999
1933	59810	32967
1934	59840	32935
1935	59868	32903
1936	59897	32870
1937	59927	32839
1938	59956	32807
1939	59985	32775
1940	60012	32742
1941	60043	32711
1942	60071	32678
1943	60101	32647
1944	60129	32615
1945	60159	32583
1946	60188	32551
1947	60216	32519
1948	60246	32487
1949	60275	32456
1950	60305	32424
1951	60335	32393
1952	60366	32362
1953	60397	32331
1954	60425	32299
1955	60456	32267
1956	60484	32235
1957	60514	32204
1958	60542	32172
1959	60572	32140
1960	60600	32108
1961	60629	32076
1962	60658	32044
1963	60687	32012
1964	60715	31980
1965	60745	31948
1966	60774	31916
1967	60804	31885
1968	60832	31852
1969	60864	31822
1970	60897	31792
1971	60928	31761
1972	60960	31731
1973	60991	31700
1974	61022	31669
1975	61052	31638
1976	61084	31608
1977	61115	31577
1978	61146	31546
1979	61178	31516
1980	61211	31486
1981	61242	31455
1982	61275	31425
1983	61305	31394
1984	61337	31364
1985	61369	31333
1986	61400	31302
1987	61431	31271
1988	61463	31241
1989	61496	31211
1990	61528	31181
1991	61560	31150
1992	61592	31120
1993	61624	31090
1994	61655	31059
1995	61687	31029
1996	61719	30998
1997	61751	30968
1998	61784	30938
1999	61816	30908
2000	61847	30877
2001	61876	30845
2002	61907	30814
2003	61934	30782
2004	61964	30750
2005	61992	30717
2006	62021	30686
2007	62053	30655
2008	62087	30626
2009	62119	30596
2010	62151	30565
2011	62183	30535
2012	62215	30504
2013	62246	30474
2014	62277	30443
2015	62308	30412
2016	62340	30381
2017	62372	30351
2018	62403	30321
2019	62436	30290
2020	62467	30260
2021	62499	30229
2022	62531	30199
2023	62562	30168
2024	62591	30136
2025	62620	30104
2026	62648	30072
2027	62679	30041
2028	62706	30009
2029	62736	29977
2030	62766	29946
2031	62795	29914
2032	62822	29881
2033	62852	29850
2034	62881	29818
2035	62913	29788
2036	62944	29757
2037	62974	29726
2038	63005	29695
2039	63035	29663
2040	63068	29633
2041	63100	29603
2042	63133	29573
2043	63165	29543
2044	63198	29513
2045	63230	29482
2046	63262	29452
2047	63293	29421
2048	63324	29390
2049	63355	29359
2050	63387	29329
2051	63420	29299
2052	63448	29267
2053	63479	29236
2054	63509	29205
2055	63536	29172
2056	63567	29141
2057	63595	29109
2058	63626	29078
2059	63653	29045
2060	63683	29014
2061	63715	28983
2062	63747	28953
2063	63779	28923
2064	63811	28892
2065	63844	28862
2066	63876	28832
2067	63908	28802
2068	63941	28772
2069	63972	28741
2070	64004	28710
2071	64035	28680
2072	64067	28649
2073	64099	28619
2074	64130	28588
2075	64161	28557
2076	64193	28526
2077	64223	28495
2078	64254	28464
2079	64285	28434
2080	64317	28403
2081	64348	28372
2082	64379	28341
2083	64411	28311
2084	64442	28280
2085	64474	28250
2086	64506	28219
2087	64538	28189
2088	64570	28158
2089	64604	28129
2090	64633	28097
2091	64662	28065
2092	64690	28033
2093	64720	28002
2094	64748	27969
2095	64776	27937
2096	64807	27907
2097	64840	27876
2098	64872	27846
2099	64902	27815
2100	64932	27783
2101	64959	27751
2102	64988	27719
2103	65017	27688
2104	65046	27656
2105	65073	27623
2106	65102	27592
2107	65131	27560
2108	65161	27529
2109	65190	27497
2110	65220	27466
2111	65249	27434
2112	65278	27402
2113	65306	27370
2114	65337	27339
2115	65365	27307
2116	65396	27276
2117	65425	27245
2118	65454	27213
2119	65484	27182
2120	65511	27149
2121	65541	27118
2122	65570	27086
2123	65598	27054
2124	65627	27023
2125	65656	26991
2126	65685	26959
2127	65714	26928
2128	65744	26897
2129	65772	26864
2130	65804	26834
2131	65835	26803
2132	65867	26773
2133	65898	26742
2134	65930	26712
2135	65963	26681
2136	65996	26651
2137	66027	26621
2138	66059	26590
2139	66091	26560
2140	66123	26529
2141	66154	26498
2142	66186	26468
2143	66217	26437
2144	66249	26406
2145	66281	26376
2146	66313	26346
2147	66344	26315
2148	66375	26284
2149	66407	26253
2150	66438	26223
2151	66469	26192
2152	66500	26161
2153	66532	26131
2154	66563	26100
2155	66594	26069
2156	66626	26038
2157	66657	26007
2158	66688	25977
2159	66719	25946
2160	66749	25915
2161	66780	25884
2162	66809	25852
2163	66837	25820
2164	66866	25789
2165	66895	25757
2166	66922	25725
2167	66952	25694
2168	66982	25662
2169	67012	25631
2170	67041	25599
2171	67074	25569
2172	67106	25539
2173	67138	25509
2174	67171	25478
2175	67204	25448
2176	67235	25417
2177	67267	25387
2178	67298	25356
2179	67331	25326
2180	67363	25296
2181	67396	25265
2182	67430	25236
2183	67463	25205
2184	67496	25175
2185	67527	25145
2186	67559	25114
2187	67591	25084
2188	67623	25053
2189	67654	25022
2190	67686	24992
2191	67718	24961
2192	67750	24931
2193	67781	24900
2194	67811	24869
2195	67839	24837
2196	67868	24805
2197	67895	24773
2198	67924	24741
2199	67956	24711
2200	67989	24681
2201	68022	24651
2202	68054	24620
2203	68086	24590
2204	68116	24558
2205	68144	24527
2206	68174	24495
2207	68203	24464
2208	68231	24432
2209	68259	24400
2210	68289	24369
2211	68316	24337
2212	68347	24305
2213	68375	24274
2214	68404	24242
2215	68432	24210
2216	68461	24179
2217	68489	24147
2218	68518	24115
2219	68547	24084
2220	68575	24052
2221	68603	24020
2222	68632	23989
2223	68662	23957
2224	68692	23926
2225	68721	23895
2226	68751	23863
2227	68780	23832
2228	68810	23801
2229	68840	23770
2230	68869	23738
2231	68898	23707
2232	68926	23675
2233	68956	23643
2234	68987	23613
2235	69016	23581
2236	69045	23550
2237	69074	23518
2238	69104	23487
2239	69133	23456
2240	69162	23424
2241	69192	23393
2242	69218	23360
2243	69249	23330
2244	69281	23299
2245	69313	23269
2246	69345	23238
2247	69377	23208
2248	69408	23177
2249	69441	23147
2250	69472	23116
2251	69505	23086
2252	69536	23055
2253	69568	23024
2254	69599	22994
2255	69631	22963
2256	69661	22932
2257	69691	22901
2258	69719	22869
2259	69746	22837
2260	69774	22805
2261	69804	22774
2262	69832	22742
2263	69863	22711
2264	69891	22679
2265	69921	22648
2266	69952	22618
2267	69984	22587
2268	70017	22557
2269	70048	22526
2270	70081	22496
2271	70112	22465
2272	70144	22435
2273	70176	22404
2274	70208	22374
2275	70240	22343
2276	70272	22313
2277	70304	22282
2278	70336	22252
2279	70369	22221
2280	70400	22191
2281	70431	22160
2282	70462	22129
2283	70491	22097
2284	70520	22066
2285	70551	22035
2286	70584	22005
2287	70615	21974
2288	70647	21944
2289	70678	21913
2290	70710	21882
2291	70741	21852
2292	70773	21821
2293	70805	21790
2294	70836	21760
2295	70868	21729
2296	70899	21698
2297	70930	21668
2298	70962	21637
2299	70994	21606
2300	71025	21576
2301	71058	21545
2302	71089	21515
2303	71122	21484
2304	71154	21454
2305	71185	21423
2306	71216	21392
2307	71248	21362
2308	71279	21331
2309	71310	21300
2310	71341	21269
2311	71373	21239
2312	71404	21208
2313	71435	21177
2314	71466	21146
2315	71497	21115
2316	71524	21083
2317	71553	21052
2318	71583	21021
2319	71612	20989
2320	71642	20958
2321	71673	20927
2322	71701	20896
2323	71732	20865
2324	71761	20833
2325	71791	20802
2326	71819	20771
2327	71848	20739
2328	71878	20708
2329	71907	20677
2330	71939	20646
2331	71971	20616
2332	72003	20585
2333	72034	20554
2334	72067	20524
2335	72099	20493
2336	72131	20463
2337	72162	20432
2338	72194	20402
2339	72226	20371
2340	72258	20341
2341	72289	20310
2342	72319	20279
2343	72350	20248
2344	72378	20216
2345	72409	20185
2346	72441	20155
2347	72472	20124
2348	72504	20093
2349	72535	20063
2350	72568	20032
2351	72599	20001
2352	72631	19971
2353	72662	19940
2354	72693	19909
2355	72724	19878
2356	72756	19848
2357	72787	19817
2358	72819	19786
2359	72850	19756
2360	72882	19725
2361	72913	19694
2362	72946	19664
2363	72977	19633
2364	73009	19603
2365	73041	19572
2366	73074	19542
2367	73105	19511
2368	73136	19480
2369	73167	19449
2370	73199	19419
2371	73230	19388
2372	73259	19356
2373	73289	19325
2374	73317	19294
2375	73347	19262
2376	73376	19231
2377	73409	19201
2378	73440	19170
2379	73472	19140
2380	73503	19109
2381	73536	19078
2382	73567	19047
2383	73599	19017
2384	73630	18986
2385	73663	18956
2386	73693	18925
2387	73723	18893
2388	73751	18862
2389	73780	18831
2390	73808	18799
2391	73837	18768
2392	73865	18736
2393	73894	18705
2394	73924	18673
2395	73951	18642
2396	73981	18611
2397	74008	18579
2398	74037	18547
2399	74065	18516
2400	74095	18485
2401	74123	18453
2402	74154	18422
2403	74183	18391
2404	74213	18360
2405	74243	18329
2406	74272	18298
2407	74300	18266
2408	74330	18235
2409	74358	18204
2410	74387	18172
2411	74418	18141
2412	74447	18110
2413	74477	18079
2414	74505	18048
2415	74535	18016
2416	74565	17985
2417	74593	17954
2418	74622	17922
2419	74651	17891
2420	74680	17860
2421	74709	17829
2422	74738	17797
2423	74768	17766
2424	74797	17735
2425	74825	17704
2426	74853	17672
2427	74883	17641
2428	74911	17609
2429	74941	17578
2430	74973	17548
2431	75004	17517
2432	75036	17486
2433	75067	17456
2434	75098	17425
2435	75130	17394
2436	75161	17363
2437	75192	17333
2438	75222	17302
2439	75254	17271
2440	75286	17240
2441	75317	17210
2442	75349	17179
2443	75380	17148
2444	75412	17118
2445	75444	17087
2446	75475	17056
2447	75506	17025
2448	75538	16995
2449	75569	16964
2450	75600	16933
2451	75631	16903
2452	75663	16872
2453	75695	16841
2454	75726	16810
2455	75757	16780
2456	75789	16749
2457	75822	16719
2458	75853	16688
2459	75885	16657
2460	75914	16626
2461	75942	16595
2462	75972	16564
2463	76002	16532
2464	76030	16501
2465	76057	16469
2466	76087	16438
2467	76118	16408
2468	76150	16377
2469	76181	16346
2470	76213	16315
2471	76244	16285
2472	76275	16254
2473	76307	16223
2474	76338	16193
2475	76369	16162
2476	76401	16131
2477	76433	16101
2478	76465	16070
2479	76497	16039
2480	76528	16008
2481	76560	15978
2482	76592	15947
2483	76624	15917
2484	76655	15886
2485	76687	15855
2486	76718	15824
2487	76750	15794
2488	76781	15763
2489	76809	15732
2490	76837	15700
2491	76866	15669
2492	76895	15638
2493	76923	15606
2494	76952	15575
2495	76981	15544
2496	77009	15512
2497	77038	15481
2498	77069	15450
2499	77098	15419
2500	77125	15388
2501	77154	15356
2502	77183	15325
2503	77213	15294
2504	77243	15263
2505	77272	15232
2506	77301	15201
2507	77329	15169
2508	77358	15138
2509	77388	15107
2510	77416	15076
2511	77444	15044
2512	77472	15013
2513	77501	14982
2514	77529	14951
2515	77559	14920
2516	77587	14888
2517	77618	14857
2518	77649	14827
2519	77681	14796
2520	77713	14765
2521	77744	14735
2522	77776	14704
2523	77807	14673
2524	77839	14643
2525	77870	14612
2526	77903	14581
2527	77936	14551
2528	77968	14520
2529	77999	14490
2530	78030	14459
2531	78063	14428
2532	78094	14398
2533	78127	14367
2534	78158	14336
2535	78190	14306
2536	78221	14275
2537	78252	14244
2538	78283	14213
2539	78315	14183
2540	78346	14152
2541	78378	14121
2542	78409	14090
2543	78441	14060
2544	78472	14029
2545	78504	13998
2546	78535	13968
2547	78567	13937
2548	78599	13906
2549	78631	13876
2550	78662	13845
2551	78693	13814
2552	78722	13783
2553	78752	13752
2554	78779	13720
2555	78807	13689
2556	78835	13658
2557	78862	13626
2558	78892	13595
2559	78924	13565
2560	78956	13534
2561	78988	13503
2562	79020	13473
2563	79052	13442
2564	79083	13411
2565	79115	13381
2566	79147	13350
2567	79178	13319
2568	79210	13289
2569	79242	13258
2570	79273	13227
2571	79304	13196
2572	79336	13166
2573	79367	13135
2574	79399	13104
2575	79432	13074
2576	79463	13043
2577	79495	13012
2578	79526	12982
2579	79558	12951
2580	79591	12920
2581	79622	12890
2582	79654	12859
2583	79684	12828
2584	79713	12797
2585	79744	12766
2586	79775	12735
2587	79806	12704
2588	79838	12674
2589	79867	12643
2590	79896	12611
2591	79927	12581
2592	79958	12550
2593	79989	12519
2594	80019	12488
2595	80050	12457
2596	80079	12426
2597	80108	12395
2598	80138	12364
2599	80166	12333
2600	80195	12302
2601	80225	12271
2602	80257	12240
2603	80288	12209
2604	80321	12179
2605	80352	12148
2606	80384	12117
2607	80415	12086
2608	80447	12056
2609	80478	12025
2610	80510	11994
2611	80541	11964
2612	80572	11933
2613	80604	11902
2614	80635	11871
2615	80667	11841
2616	80698	11810
2617	80730	11779
2618	80761	11748
2619	80789	11717
2620	80819	11686
2621	80846	11655
2622	80877	11624
2623	80908	11593
2624	80940	11562
2625	80971	11532
2626	81004	11501
2627	81035	11470
2628	81065	11439
2629	81093	11408
2630	81121	11377
2631	81150	11346
2632	81179	11315
2633	81207	11283
2634	81236	11252
2635	81265	11221
2636	81293	11190
2637	81324	11159
2638	81354	11128
2639	81386	11098
2640	81414	11066
2641	81443	11035
2642	81471	11004
2643	81500	10973
2644	81529	10942
2645	81562	10911
2646	81593	10881
2647	81626	10850
2648	81657	10819
2649	81689	10789
2650	81721	10758
2651	81753	10727
2652	81785	10697
2653	81816	10666
2654	81848	10635
2655	81880	10604
2656	81912	10574
2657	81944	10543
2658	81976	10512
2659	82008	10482
2660	82041	10451
2661	82073	10421
2662	82105	10390
2663	82138	10359
2664	82170	10329
2665	82202	10298
2666	82234	10267
2667	82266	10237
2668	82297	10206
2669	82329	10175
2670	82361	10144
2671	82392	10114
2672	82423	10083
2673	82455	10052
2674	82486	10021
2675	82517	9990
2676	82549	9960
2677	82580	9929
2678	82611	9898
2679	82643	9867
2680	82674	9837
2681	82705	9806
2682	82738	9775
2683	82769	9744
2684	82801	9714
2685	82833	9683
2686	82865	9652
2687	82897	9622
2688	82929	9591
2689	82959	9560
2690	82989	9529
2691	83017	9498
2692	83046	9467
2693	83075	9436
2694	83106	9405
2695	83138	9374
2696	83170	9343
2697	83202	9313
2698	83234	9282
2699	83265	9251
2700	83296	9220
2701	83324	9189
2702	83354	9158
2703	83383	9127
2704	83412	9096
2705	83441	9065
2706	83469	9034
2707	83499	9003
2708	83527	8972
2709	83557	8941
2710	83588	8910
2711	83619	8879
2712	83650	8849
2713	83682	8818
2714	83714	8787
2715	83745	8756
2716	83777	8726
2717	83807	8695
2718	83838	8664
2719	83870	8633
2720	83901	8602
2721	83934	8572
2722	83965	8541
2723	83997	8510
2724	84029	8480
2725	84059	8449
2726	84090	8418
2727	84120	8387
2728	84151	8356
2729	84180	8325
2730	84208	8294
2731	84235	8263
2732	84265	8232
2733	84295	8201
2734	84325	8170
2735	84355	8139
2736	84386	8108
2737	84415	8077
2738	84445	8046
2739	84475	8015
2740	84503	7984
2741	84533	7953
2742	84559	7922
2743	84589	7891
2744	84617	7860
2745	84646	7829
2746	84675	7798
2747	84705	7767
2748	84733	7736
2749	84763	7705
2750	84793	7674
2751	84821	7643
2752	84850	7612
2753	84878	7581
2754	84907	7550
2755	84936	7519
2756	84964	7488
2757	84993	7457
2758	85022	7426
2759	85051	7395
2760	85082	7364
2761	85112	7334
2762	85144	7303
2763	85175	7272
2764	85208	7241
2765	85239	7211
2766	85272	7180
2767	85303	7149
2768	85336	7119
2769	85367	7088
2770	85399	7057
2771	85431	7026
2772	85461	6995
2773	85493	6965
2774	85525	6934
2775	85556	6903
2776	85587	6872
2777	85619	6842
2778	85651	6811
2779	85682	6780
2780	85714	6749
2781	85746	6719
2782	85778	6688
2783	85810	6657
2784	85842	6626
2785	85874	6596
2786	85904	6565
2787	85936	6534
2788	85967	6503
2789	85999	6473
2790	86030	6442
2791	86061	6411
2792	86092	6380
2793	86124	6349
2794	86156	6319
2795	86187	6288
2796	86218	6257
2797	86250	6226
2798	86280	6195
2799	86309	6164
2800	86337	6133
2801	86366	6103
2802	86396	6072
2803	86427	6041
2804	86457	6010
2805	86489	5979
2806	86520	5948
2807	86551	5918
2808	86581	5887
2809	86613	5856
2810	86644	5825
2811	86675	5794
2812	86706	5764
2813	86738	5733
2814	86769	5702
2815	86800	5671
2816	86829	5640
2817	86857	5609
2818	86889	5578
2819	86920	5548
2820	86949	5517
2821	86978	5486
2822	87007	5455
2823	87036	5424
2824	87066	5393
2825	87097	5362
2826	87129	5331
2827	87161	5301
2828	87193	5270
2829	87226	5239
2830	87256	5208
2831	87287	5178
2832	87318	5147
2833	87348	5116
2834	87379	5085
2835	87410	5054
2836	87440	5023
2837	87470	4993
2838	87502	4962
2839	87530	4931
2840	87558	4900
2841	87586	4869
2842	87615	4838
2843	87647	4807
2844	87679	4776
2845	87710	4746
2846	87741	4715
2847	87772	4684
2848	87804	4653
2849	87835	4622
2850	87863	4591
2851	87892	4561
2852	87920	4530
2853	87951	4499
2854	87982	4468
2855	88014	4437
2856	88046	4406
2857	88077	4376
2858	88106	4345
2859	88135	4314
2860	88164	4283
2861	88195	4252
2862	88227	4221
2863	88258	4191
2864	88290	4160
2865	88321	4129
2866	88352	4098
2867	88382	4067
2868	88411	4036
2869	88438	4005
2870	88468	3975
2871	88496	3944
2872	88525	3913
2873	88554	3882
2874	88586	3851
2875	88619	3820
2876	88650	3790
2877	88680	3759
2878	88711	3728
2879	88742	3697
2880	88773	3666
2881	88805	3636
2882	88836	3605
2883	88868	3574
2884	88899	3543
2885	88932	3512
2886	88962	3482
2887	88995	3451
2888	89024	3420
2889	89054	3389
2890	89084	3358
2891	89113	3327
2892	89139	3296
2893	89169	3266
2894	89196	3235
2895	89226	3204
2896	89254	3173
2897	89283	3142
2898	89315	3111
2899	89347	3080
2900	89378	3050
2901	89409	3019
2902	89441	2988
2903	89471	2957
2904	89504	2926
2905	89535	2896
2906	89567	2865
2907	89598	2834
2908	89629	2803
2909	89660	2773
2910	89691	2742
2911	89721	2711
2912	89752	2680
2913	89784	2649
2914	89812	2618
2915	89841	2588
2916	89869	2557
2917	89898	2526
2918	89925	2495
2919	89954	2464
2920	89984	2433
2921	90013	2402
2922	90042	2371
2923	90074	2341
2924	90105	2310
2925	90135	2279
2926	90168	2248
2927	90199	2218
2928	90230	2187
2929	90261	2156
2930	90295	2125
2931	90326	2094
2932	90357	2064
2933	90388	2033
2934	90419	2002
2935	90450	1971
2936	90481	1940
2937	90512	1910
2938	90543	1879
2939	90573	1848
2940	90601	1817
2941	90630	1786
2942	90659	1755
2943	90688	1725
2944	90718	1694
2945	90746	1663
2946	90776	1632
2947	90808	1601
2948	90840	1570
2949	90871	1540
2950	90903	1509
2951	90934	1478
2952	90965	1447
2953	90996	1417
2954	91027	1386
2955	91058	1355
2956	91088	1324
2957	91121	1293
2958	91151	1262
2959	91183	1232
2960	91215	1201
2961	91245	1170
2962	91276	1139
2963	91309	1109
2964	91340	1078
2965	91372	1047
2966	91404	1016
2967	91437	985
2968	91469	955
2969	91499	924
2970	91530	893
2971	91561	862
2972	91592	831
2973	91623	801
2974	91653	770
2975	91681	739
2976	91711	708
2977	91743	677
2978	91774	646
2979	91807	616
2980	91837	585
2981	91867	554
2982	91896	523
2983	91925	492
2984	91953	462
2985	91981	431
2986	92010	400
2987	92037	369
2988	92068	338
2989	92095	308
2990	92123	277
2991	92152	246
2992	92181	215
2993	92210	184
2994	92240	153
2995	92269	123
2996	92299	92
2997	92328	61
2998	92357	30
2999	92386	0
