iter	Accuracy_SumError	Accuracy_SumWeight	MultiClass_SumError	MultiClass_SumWeight
532	2238.799987	2241.099987	85.58348414	2241.099987
533	2238.799987	2241.099987	85.45782097	2241.099987
534	2238.799987	2241.099987	85.29034786	2241.099987
535	2240.099987	2241.099987	85.18928175	2241.099987
536	2240.099987	2241.099987	85.0307654	2241.099987
537	2240.099987	2241.099987	84.87226405	2241.099987
538	2240.099987	2241.099987	84.6671316	2241.099987
539	2240.099987	2241.099987	84.55851558	2241.099987
540	2240.099987	2241.099987	84.38148564	2241.099987
541	2240.099987	2241.099987	84.2589659	2241.099987
542	2240.099987	2241.099987	84.058927	2241.099987
543	2240.099987	2241.099987	83.85650588	2241.099987
544	2240.099987	2241.099987	83.69103375	2241.099987
545	2240.099987	2241.099987	83.53515242	2241.099987
546	2240.099987	2241.099987	83.29116193	2241.099987
547	2240.099987	2241.099987	83.09058408	2241.099987
548	2240.099987	2241.099987	83.0250168	2241.099987
549	2240.099987	2241.099987	82.92278973	2241.099987
550	2240.099987	2241.099987	82.80652389	2241.099987
551	2240.099987	2241.099987	82.59082852	2241.099987
552	2240.099987	2241.099987	82.46233453	2241.099987
553	2241.099987	2241.099987	82.35887773	2241.099987
554	2241.099987	2241.099987	82.20236607	2241.099987
555	2241.099987	2241.099987	81.99772599	2241.099987
556	2241.099987	2241.099987	81.84796979	2241.099987
557	2241.099987	2241.099987	81.72116189	2241.099987
558	2241.099987	2241.099987	81.46603314	2241.099987
559	2241.099987	2241.099987	81.31086589	2241.099987
560	2241.099987	2241.099987	81.19118994	2241.099987
561	2241.099987	2241.099987	80.97131012	2241.099987
562	2241.099987	2241.099987	80.86576374	2241.099987
563	2241.099987	2241.099987	80.70773407	2241.099987
564	2241.099987	2241.099987	80.59072896	2241.099987
565	2241.099987	2241.099987	80.48553192	2241.099987
566	2241.099987	2241.099987	80.27600596	2241.099987
567	2241.099987	2241.099987	80.14380125	2241.099987
568	2241.099987	2241.099987	79.88698285	2241.099987
569	2241.099987	2241.099987	79.69966162	2241.099987
570	2241.099987	2241.099987	79.62140286	2241.099987
571	2241.099987	2241.099987	79.47812033	2241.099987
572	2241.099987	2241.099987	79.26291422	2241.099987
573	2241.099987	2241.099987	79.0929061	2241.099987
574	2241.099987	2241.099987	78.90601151	2241.099987
575	2241.099987	2241.099987	78.83188801	2241.099987
576	2241.099987	2241.099987	78.71614667	2241.099987
577	2241.099987	2241.099987	78.5939919	2241.099987
578	2241.099987	2241.099987	78.50632302	2241.099987
579	2241.099987	2241.099987	78.33249952	2241.099987
580	2241.099987	2241.099987	78.16812843	2241.099987
581	2241.099987	2241.099987	77.99521172	2241.099987
582	2241.099987	2241.099987	77.76461953	2241.099987
583	2241.099987	2241.099987	77.64604767	2241.099987
584	2241.099987	2241.099987	77.4976656	2241.099987
585	2241.099987	2241.099987	77.40726455	2241.099987
586	2241.099987	2241.099987	77.28882725	2241.099987
587	2241.099987	2241.099987	77.15725227	2241.099987
588	2241.099987	2241.099987	77.06995037	2241.099987
589	2241.099987	2241.099987	76.94498547	2241.099987
590	2241.099987	2241.099987	76.8895342	2241.099987
591	2241.099987	2241.099987	76.79598218	2241.099987
592	2241.099987	2241.099987	76.68704946	2241.099987
593	2241.099987	2241.099987	76.59104159	2241.099987
594	2241.099987	2241.099987	76.44797608	2241.099987
595	2241.099987	2241.099987	76.32265679	2241.099987
596	2241.099987	2241.099987	76.15751832	2241.099987
597	2241.099987	2241.099987	76.04358295	2241.099987
598	2241.099987	2241.099987	75.94768936	2241.099987
599	2241.099987	2241.099987	75.83351941	2241.099987
600	2241.099987	2241.099987	75.73446418	2241.099987
601	2241.099987	2241.099987	75.57152472	2241.099987
602	2241.099987	2241.099987	75.38348374	2241.099987
603	2241.099987	2241.099987	75.27220584	2241.099987
604	2241.099987	2241.099987	75.0941433	2241.099987
605	2241.099987	2241.099987	74.91201127	2241.099987
606	2241.099987	2241.099987	74.73453766	2241.099987
607	2241.099987	2241.099987	74.60113832	2241.099987
608	2241.099987	2241.099987	74.45138877	2241.099987
609	2241.099987	2241.099987	74.32263755	2241.099987
610	2241.099987	2241.099987	74.16360031	2241.099987
611	2241.099987	2241.099987	74.01099043	2241.099987
612	2241.099987	2241.099987	73.84329345	2241.099987
613	2241.099987	2241.099987	73.69869955	2241.099987
614	2241.099987	2241.099987	73.56201644	2241.099987
615	2241.099987	2241.099987	73.39507519	2241.099987
616	2241.099987	2241.099987	73.23864751	2241.099987
617	2241.099987	2241.099987	73.09210841	2241.099987
618	2241.099987	2241.099987	72.94459711	2241.099987
619	2241.099987	2241.099987	72.84330648	2241.099987
620	2241.099987	2241.099987	72.71909381	2241.099987
621	2241.099987	2241.099987	72.63026504	2241.099987
622	2241.099987	2241.099987	72.46706385	2241.099987
623	2241.099987	2241.099987	72.39763162	2241.099987
624	2241.099987	2241.099987	72.23083037	2241.099987
625	2241.099987	2241.099987	72.05412267	2241.099987
626	2241.099987	2241.099987	71.83870669	2241.099987
627	2241.099987	2241.099987	71.70409096	2241.099987
628	2241.099987	2241.099987	71.54446256	2241.099987
629	2241.099987	2241.099987	71.40006662	2241.099987
630	2241.099987	2241.099987	71.22290789	2241.099987
631	2241.099987	2241.099987	71.11670699	2241.099987
632	2241.099987	2241.099987	70.9921716	2241.099987
633	2241.099987	2241.099987	70.76331364	2241.099987
634	2241.099987	2241.099987	70.62062828	2241.099987
635	2241.099987	2241.099987	70.47830901	2241.099987
636	2241.099987	2241.099987	70.33722468	2241.099987
637	2241.099987	2241.099987	70.22821705	2241.099987
638	2241.099987	2241.099987	70.10211294	2241.099987
639	2241.099987	2241.099987	69.97654633	2241.099987
640	2241.099987	2241.099987	69.93106072	2241.099987
641	2241.099987	2241.099987	69.79019533	2241.099987
642	2241.099987	2241.099987	69.60879557	2241.099987
643	2241.099987	2241.099987	69.43906378	2241.099987
644	2241.099987	2241.099987	69.31411566	2241.099987
645	2241.099987	2241.099987	69.17880685	2241.099987
646	2241.099987	2241.099987	69.00130203	2241.099987
647	2241.099987	2241.099987	68.9183591	2241.099987
648	2241.099987	2241.099987	68.83284528	2241.099987
649	2241.099987	2241.099987	68.62428293	2241.099987
650	2241.099987	2241.099987	68.51890091	2241.099987
651	2241.099987	2241.099987	68.40671629	2241.099987
652	2241.099987	2241.099987	68.32997967	2241.099987
653	2241.099987	2241.099987	68.16510765	2241.099987
654	2241.099987	2241.099987	68.04156384	2241.099987
655	2241.099987	2241.099987	67.97816717	2241.099987
656	2241.099987	2241.099987	67.89623155	2241.099987
657	2241.099987	2241.099987	67.73866233	2241.099987
658	2241.099987	2241.099987	67.66850417	2241.099987
659	2241.099987	2241.099987	67.57718444	2241.099987
660	2241.099987	2241.099987	67.44035228	2241.099987
661	2241.099987	2241.099987	67.31490907	2241.099987
662	2241.099987	2241.099987	67.25557806	2241.099987
663	2241.099987	2241.099987	67.19451943	2241.099987
664	2241.099987	2241.099987	67.03728503	2241.099987
665	2241.099987	2241.099987	66.89513008	2241.099987
666	2241.099987	2241.099987	66.76984239	2241.099987
667	2241.099987	2241.099987	66.63836272	2241.099987
668	2241.099987	2241.099987	66.57054665	2241.099987
669	2241.099987	2241.099987	66.44401454	2241.099987
670	2241.099987	2241.099987	66.37788899	2241.099987
671	2241.099987	2241.099987	66.30833298	2241.099987
672	2241.099987	2241.099987	66.16222153	2241.099987
673	2241.099987	2241.099987	66.05126583	2241.099987
674	2241.099987	2241.099987	65.89435219	2241.099987
675	2241.099987	2241.099987	65.78502548	2241.099987
676	2241.099987	2241.099987	65.71405435	2241.099987
677	2241.099987	2241.099987	65.58750017	2241.099987
678	2241.099987	2241.099987	65.52083933	2241.099987
679	2241.099987	2241.099987	65.40686742	2241.099987
680	2241.099987	2241.099987	65.3591537	2241.099987
681	2241.099987	2241.099987	65.22013728	2241.099987
682	2241.099987	2241.099987	65.12949472	2241.099987
683	2241.099987	2241.099987	64.96781911	2241.099987
684	2241.099987	2241.099987	64.86489742	2241.099987
685	2241.099987	2241.099987	64.71982152	2241.099987
686	2241.099987	2241.099987	64.65452776	2241.099987
687	2241.099987	2241.099987	64.52734036	2241.099987
688	2241.099987	2241.099987	64.3383311	2241.099987
689	2241.099987	2241.099987	64.17468194	2241.099987
690	2241.099987	2241.099987	64.05496945	2241.099987
691	2241.099987	2241.099987	63.91997398	2241.099987
692	2241.099987	2241.099987	63.84362081	2241.099987
693	2241.099987	2241.099987	63.73910783	2241.099987
694	2241.099987	2241.099987	63.62203234	2241.099987
695	2241.099987	2241.099987	63.52407059	2241.099987
696	2241.099987	2241.099987	63.35184012	2241.099987
697	2241.099987	2241.099987	63.24405345	2241.099987
698	2241.099987	2241.099987	63.09362985	2241.099987
699	2241.099987	2241.099987	63.01560467	2241.099987
700	2241.099987	2241.099987	62.83797746	2241.099987
701	2241.099987	2241.099987	62.74108328	2241.099987
702	2241.099987	2241.099987	62.59667986	2241.099987
703	2241.099987	2241.099987	62.50893896	2241.099987
704	2241.099987	2241.099987	62.43650175	2241.099987
705	2241.099987	2241.099987	62.3052437	2241.099987
706	2241.099987	2241.099987	62.15330793	2241.099987
707	2241.099987	2241.099987	62.04343352	2241.099987
708	2241.099987	2241.099987	61.95090272	2241.099987
709	2241.099987	2241.099987	61.83731652	2241.099987
710	2241.099987	2241.099987	61.73997013	2241.099987
711	2241.099987	2241.099987	61.66277562	2241.099987
712	2241.099987	2241.099987	61.5656177	2241.099987
713	2241.099987	2241.099987	61.51924863	2241.099987
714	2241.099987	2241.099987	61.39181289	2241.099987
715	2241.099987	2241.099987	61.26564504	2241.099987
716	2241.099987	2241.099987	61.22352104	2241.099987
717	2241.099987	2241.099987	61.0539988	2241.099987
718	2241.099987	2241.099987	60.97382779	2241.099987
719	2241.099987	2241.099987	60.8809694	2241.099987
720	2241.099987	2241.099987	60.80170015	2241.099987
721	2241.099987	2241.099987	60.73162934	2241.099987
722	2241.099987	2241.099987	60.58882155	2241.099987
723	2241.099987	2241.099987	60.45024671	2241.099987
724	2241.099987	2241.099987	60.35849067	2241.099987
725	2241.099987	2241.099987	60.3011287	2241.099987
726	2241.099987	2241.099987	60.21559932	2241.099987
727	2241.099987	2241.099987	60.16529474	2241.099987
728	2241.099987	2241.099987	60.09997041	2241.099987
729	2241.099987	2241.099987	59.94995144	2241.099987
730	2241.099987	2241.099987	59.87653096	2241.099987
731	2241.099987	2241.099987	59.76383036	2241.099987
732	2241.099987	2241.099987	59.64635135	2241.099987
733	2241.099987	2241.099987	59.56873266	2241.099987
734	2241.099987	2241.099987	59.4882249	2241.099987
735	2241.099987	2241.099987	59.40559746	2241.099987
736	2241.099987	2241.099987	59.31311624	2241.099987
737	2241.099987	2241.099987	59.24795835	2241.099987
738	2241.099987	2241.099987	59.15102362	2241.099987
739	2241.099987	2241.099987	59.09920833	2241.099987
740	2241.099987	2241.099987	58.99186851	2241.099987
741	2241.099987	2241.099987	58.900675	2241.099987
742	2241.099987	2241.099987	58.82572533	2241.099987
743	2241.099987	2241.099987	58.6970648	2241.099987
744	2241.099987	2241.099987	58.58869095	2241.099987
745	2241.099987	2241.099987	58.53281926	2241.099987
746	2241.099987	2241.099987	58.45557882	2241.099987
747	2241.099987	2241.099987	58.34416673	2241.099987
748	2241.099987	2241.099987	58.24053792	2241.099987
749	2241.099987	2241.099987	58.14149487	2241.099987
750	2241.099987	2241.099987	58.1017388	2241.099987
751	2241.099987	2241.099987	58.04957556	2241.099987
752	2241.099987	2241.099987	57.95239853	2241.099987
753	2241.099987	2241.099987	57.82978438	2241.099987
754	2241.099987	2241.099987	57.79301177	2241.099987
755	2241.099987	2241.099987	57.73168477	2241.099987
756	2241.099987	2241.099987	57.65432656	2241.099987
757	2241.099987	2241.099987	57.53508146	2241.099987
758	2241.099987	2241.099987	57.41462082	2241.099987
759	2241.099987	2241.099987	57.32314966	2241.099987
760	2241.099987	2241.099987	57.25260895	2241.099987
761	2241.099987	2241.099987	57.20024194	2241.099987
762	2241.099987	2241.099987	57.15779329	2241.099987
763	2241.099987	2241.099987	57.08829275	2241.099987
764	2241.099987	2241.099987	57.04355942	2241.099987
765	2241.099987	2241.099987	56.96841863	2241.099987
766	2241.099987	2241.099987	56.87813211	2241.099987
767	2241.099987	2241.099987	56.79465683	2241.099987
768	2241.099987	2241.099987	56.7333296	2241.099987
769	2241.099987	2241.099987	56.6162338	2241.099987
770	2241.099987	2241.099987	56.51270652	2241.099987
771	2241.099987	2241.099987	56.3776439	2241.099987
772	2241.099987	2241.099987	56.27329499	2241.099987
773	2241.099987	2241.099987	56.23034637	2241.099987
774	2241.099987	2241.099987	56.10179127	2241.099987
775	2241.099987	2241.099987	56.0127775	2241.099987
776	2241.099987	2241.099987	55.94212967	2241.099987
777	2241.099987	2241.099987	55.87462463	2241.099987
778	2241.099987	2241.099987	55.79916186	2241.099987
779	2241.099987	2241.099987	55.70788094	2241.099987
780	2241.099987	2241.099987	55.66137856	2241.099987
781	2241.099987	2241.099987	55.57102915	2241.099987
782	2241.099987	2241.099987	55.47089961	2241.099987
783	2241.099987	2241.099987	55.34893672	2241.099987
784	2241.099987	2241.099987	55.27099227	2241.099987
785	2241.099987	2241.099987	55.17119785	2241.099987
786	2241.099987	2241.099987	55.06272197	2241.099987
787	2241.099987	2241.099987	54.97510647	2241.099987
788	2241.099987	2241.099987	54.85924508	2241.099987
789	2241.099987	2241.099987	54.76134829	2241.099987
790	2241.099987	2241.099987	54.65492265	2241.099987
791	2241.099987	2241.099987	54.58572587	2241.099987
792	2241.099987	2241.099987	54.5054922	2241.099987
793	2241.099987	2241.099987	54.44769156	2241.099987
794	2241.099987	2241.099987	54.38567019	2241.099987
795	2241.099987	2241.099987	54.29656103	2241.099987
796	2241.099987	2241.099987	54.24623789	2241.099987
797	2241.099987	2241.099987	54.19607877	2241.099987
798	2241.099987	2241.099987	54.10652906	2241.099987
799	2241.099987	2241.099987	54.03850511	2241.099987
800	2241.099987	2241.099987	53.96734666	2241.099987
801	2241.099987	2241.099987	53.85061709	2241.099987
802	2241.099987	2241.099987	53.79233243	2241.099987
803	2241.099987	2241.099987	53.70867193	2241.099987
804	2241.099987	2241.099987	53.63106337	2241.099987
805	2241.099987	2241.099987	53.55859364	2241.099987
806	2241.099987	2241.099987	53.5036539	2241.099987
807	2241.099987	2241.099987	53.43357335	2241.099987
808	2241.099987	2241.099987	53.35180722	2241.099987
809	2241.099987	2241.099987	53.27483523	2241.099987
810	2241.099987	2241.099987	53.14450618	2241.099987
811	2241.099987	2241.099987	53.07490667	2241.099987
812	2241.099987	2241.099987	52.98921653	2241.099987
813	2241.099987	2241.099987	52.90791787	2241.099987
814	2241.099987	2241.099987	52.83599308	2241.099987
815	2241.099987	2241.099987	52.75531224	2241.099987
816	2241.099987	2241.099987	52.66370386	2241.099987
817	2241.099987	2241.099987	52.58556357	2241.099987
818	2241.099987	2241.099987	52.48135155	2241.099987
819	2241.099987	2241.099987	52.37450194	2241.099987
820	2241.099987	2241.099987	52.28920318	2241.099987
821	2241.099987	2241.099987	52.24496168	2241.099987
822	2241.099987	2241.099987	52.18722489	2241.099987
823	2241.099987	2241.099987	52.08527949	2241.099987
824	2241.099987	2241.099987	52.04266159	2241.099987
825	2241.099987	2241.099987	51.95826853	2241.099987
826	2241.099987	2241.099987	51.89453348	2241.099987
827	2241.099987	2241.099987	51.81841168	2241.099987
828	2241.099987	2241.099987	51.75598784	2241.099987
829	2241.099987	2241.099987	51.67966014	2241.099987
830	2241.099987	2241.099987	51.61271588	2241.099987
831	2241.099987	2241.099987	51.54210357	2241.099987
832	2241.099987	2241.099987	51.47911887	2241.099987
833	2241.099987	2241.099987	51.38848625	2241.099987
834	2241.099987	2241.099987	51.30739222	2241.099987
835	2241.099987	2241.099987	51.21968654	2241.099987
836	2241.099987	2241.099987	51.13729612	2241.099987
837	2241.099987	2241.099987	51.08026554	2241.099987
838	2241.099987	2241.099987	51.00046224	2241.099987
839	2241.099987	2241.099987	50.91689399	2241.099987
840	2241.099987	2241.099987	50.84696587	2241.099987
841	2241.099987	2241.099987	50.76550317	2241.099987
842	2241.099987	2241.099987	50.72548409	2241.099987
843	2241.099987	2241.099987	50.62504937	2241.099987
844	2241.099987	2241.099987	50.52666346	2241.099987
845	2241.099987	2241.099987	50.43698969	2241.099987
846	2241.099987	2241.099987	50.35962227	2241.099987
847	2241.099987	2241.099987	50.32246119	2241.099987
848	2241.099987	2241.099987	50.27576862	2241.099987
849	2241.099987	2241.099987	50.21491969	2241.099987
850	2241.099987	2241.099987	50.15693866	2241.099987
851	2241.099987	2241.099987	50.08423918	2241.099987
852	2241.099987	2241.099987	50.01183673	2241.099987
853	2241.099987	2241.099987	49.92721924	2241.099987
854	2241.099987	2241.099987	49.85043057	2241.099987
855	2241.099987	2241.099987	49.77798695	2241.099987
856	2241.099987	2241.099987	49.72621328	2241.099987
857	2241.099987	2241.099987	49.64688281	2241.099987
858	2241.099987	2241.099987	49.57230147	2241.099987
859	2241.099987	2241.099987	49.53007347	2241.099987
860	2241.099987	2241.099987	49.45331844	2241.099987
861	2241.099987	2241.099987	49.4224235	2241.099987
862	2241.099987	2241.099987	49.37745773	2241.099987
863	2241.099987	2241.099987	49.28889108	2241.099987
864	2241.099987	2241.099987	49.2025322	2241.099987
865	2241.099987	2241.099987	49.15050723	2241.099987
866	2241.099987	2241.099987	49.03153905	2241.099987
867	2241.099987	2241.099987	48.97528913	2241.099987
868	2241.099987	2241.099987	48.91421928	2241.099987
869	2241.099987	2241.099987	48.85233725	2241.099987
870	2241.099987	2241.099987	48.76427448	2241.099987
871	2241.099987	2241.099987	48.71000953	2241.099987
872	2241.099987	2241.099987	48.64408302	2241.099987
873	2241.099987	2241.099987	48.58083575	2241.099987
874	2241.099987	2241.099987	48.47332979	2241.099987
875	2241.099987	2241.099987	48.41443701	2241.099987
876	2241.099987	2241.099987	48.33452066	2241.099987
877	2241.099987	2241.099987	48.27563099	2241.099987
878	2241.099987	2241.099987	48.2292402	2241.099987
879	2241.099987	2241.099987	48.16223574	2241.099987
880	2241.099987	2241.099987	48.06722525	2241.099987
881	2241.099987	2241.099987	48.01845722	2241.099987
882	2241.099987	2241.099987	47.98533665	2241.099987
883	2241.099987	2241.099987	47.91649834	2241.099987
884	2241.099987	2241.099987	47.85795348	2241.099987
885	2241.099987	2241.099987	47.81349435	2241.099987
886	2241.099987	2241.099987	47.7336795	2241.099987
887	2241.099987	2241.099987	47.67802241	2241.099987
888	2241.099987	2241.099987	47.57655616	2241.099987
889	2241.099987	2241.099987	47.5127135	2241.099987
890	2241.099987	2241.099987	47.46082944	2241.099987
891	2241.099987	2241.099987	47.38502612	2241.099987
892	2241.099987	2241.099987	47.34525945	2241.099987
893	2241.099987	2241.099987	47.2823164	2241.099987
894	2241.099987	2241.099987	47.20509309	2241.099987
895	2241.099987	2241.099987	47.15680448	2241.099987
896	2241.099987	2241.099987	47.1075691	2241.099987
897	2241.099987	2241.099987	47.06224842	2241.099987
898	2241.099987	2241.099987	47.0008966	2241.099987
899	2241.099987	2241.099987	46.93187771	2241.099987
900	2241.099987	2241.099987	46.8705461	2241.099987
901	2241.099987	2241.099987	46.81260225	2241.099987
902	2241.099987	2241.099987	46.76167183	2241.099987
903	2241.099987	2241.099987	46.7138109	2241.099987
904	2241.099987	2241.099987	46.66969061	2241.099987
905	2241.099987	2241.099987	46.58234982	2241.099987
906	2241.099987	2241.099987	46.55399207	2241.099987
907	2241.099987	2241.099987	46.50129324	2241.099987
908	2241.099987	2241.099987	46.44082694	2241.099987
909	2241.099987	2241.099987	46.35931978	2241.099987
910	2241.099987	2241.099987	46.31569215	2241.099987
911	2241.099987	2241.099987	46.255995	2241.099987
912	2241.099987	2241.099987	46.19373303	2241.099987
913	2241.099987	2241.099987	46.12302099	2241.099987
914	2241.099987	2241.099987	46.07060402	2241.099987
915	2241.099987	2241.099987	46.03444565	2241.099987
916	2241.099987	2241.099987	45.96399681	2241.099987
917	2241.099987	2241.099987	45.90660479	2241.099987
918	2241.099987	2241.099987	45.85365032	2241.099987
919	2241.099987	2241.099987	45.78760406	2241.099987
920	2241.099987	2241.099987	45.72352699	2241.099987
921	2241.099987	2241.099987	45.68152157	2241.099987
922	2241.099987	2241.099987	45.58933409	2241.099987
923	2241.099987	2241.099987	45.54458381	2241.099987
924	2241.099987	2241.099987	45.48729167	2241.099987
925	2241.099987	2241.099987	45.42629647	2241.099987
926	2241.099987	2241.099987	45.37011818	2241.099987
927	2241.099987	2241.099987	45.33078108	2241.099987
928	2241.099987	2241.099987	45.26223504	2241.099987
929	2241.099987	2241.099987	45.18285412	2241.099987
930	2241.099987	2241.099987	45.12301356	2241.099987
931	2241.099987	2241.099987	45.03854083	2241.099987
932	2241.099987	2241.099987	44.97970002	2241.099987
933	2241.099987	2241.099987	44.94667725	2241.099987
934	2241.099987	2241.099987	44.8748965	2241.099987
935	2241.099987	2241.099987	44.82624888	2241.099987
936	2241.099987	2241.099987	44.79442187	2241.099987
937	2241.099987	2241.099987	44.72624572	2241.099987
938	2241.099987	2241.099987	44.65704562	2241.099987
939	2241.099987	2241.099987	44.55990225	2241.099987
940	2241.099987	2241.099987	44.4810059	2241.099987
941	2241.099987	2241.099987	44.41296275	2241.099987
942	2241.099987	2241.099987	44.3383688	2241.099987
943	2241.099987	2241.099987	44.26213808	2241.099987
944	2241.099987	2241.099987	44.19996892	2241.099987
945	2241.099987	2241.099987	44.14414728	2241.099987
946	2241.099987	2241.099987	44.04946755	2241.099987
947	2241.099987	2241.099987	44.00409975	2241.099987
948	2241.099987	2241.099987	43.97796504	2241.099987
949	2241.099987	2241.099987	43.92577382	2241.099987
950	2241.099987	2241.099987	43.8595156	2241.099987
951	2241.099987	2241.099987	43.78736469	2241.099987
952	2241.099987	2241.099987	43.73476117	2241.099987
953	2241.099987	2241.099987	43.70232365	2241.099987
954	2241.099987	2241.099987	43.62085889	2241.099987
955	2241.099987	2241.099987	43.58080959	2241.099987
956	2241.099987	2241.099987	43.49752464	2241.099987
957	2241.099987	2241.099987	43.40875814	2241.099987
958	2241.099987	2241.099987	43.3606016	2241.099987
959	2241.099987	2241.099987	43.29480278	2241.099987
960	2241.099987	2241.099987	43.24402492	2241.099987
961	2241.099987	2241.099987	43.17726174	2241.099987
962	2241.099987	2241.099987	43.10222893	2241.099987
963	2241.099987	2241.099987	43.04766845	2241.099987
964	2241.099987	2241.099987	43.00221324	2241.099987
965	2241.099987	2241.099987	42.96767625	2241.099987
966	2241.099987	2241.099987	42.93300037	2241.099987
967	2241.099987	2241.099987	42.8736421	2241.099987
968	2241.099987	2241.099987	42.81989135	2241.099987
969	2241.099987	2241.099987	42.76252311	2241.099987
970	2241.099987	2241.099987	42.73719502	2241.099987
971	2241.099987	2241.099987	42.68916423	2241.099987
972	2241.099987	2241.099987	42.63882843	2241.099987
973	2241.099987	2241.099987	42.56820819	2241.099987
974	2241.099987	2241.099987	42.49666412	2241.099987
975	2241.099987	2241.099987	42.46613646	2241.099987
976	2241.099987	2241.099987	42.42091383	2241.099987
977	2241.099987	2241.099987	42.35446903	2241.099987
978	2241.099987	2241.099987	42.27196665	2241.099987
979	2241.099987	2241.099987	42.2466332	2241.099987
980	2241.099987	2241.099987	42.18804689	2241.099987
981	2241.099987	2241.099987	42.14047634	2241.099987
982	2241.099987	2241.099987	42.07449761	2241.099987
983	2241.099987	2241.099987	42.02054686	2241.099987
984	2241.099987	2241.099987	41.99297556	2241.099987
985	2241.099987	2241.099987	41.95622193	2241.099987
986	2241.099987	2241.099987	41.90142353	2241.099987
987	2241.099987	2241.099987	41.85890025	2241.099987
988	2241.099987	2241.099987	41.80954755	2241.099987
989	2241.099987	2241.099987	41.77715617	2241.099987
990	2241.099987	2241.099987	41.70269827	2241.099987
991	2241.099987	2241.099987	41.62857814	2241.099987
992	2241.099987	2241.099987	41.57264777	2241.099987
993	2241.099987	2241.099987	41.51110642	2241.099987
994	2241.099987	2241.099987	41.46700551	2241.099987
995	2241.099987	2241.099987	41.40050976	2241.099987
996	2241.099987	2241.099987	41.32215516	2241.099987
997	2241.099987	2241.099987	41.26694598	2241.099987
998	2241.099987	2241.099987	41.23742602	2241.099987
999	2241.099987	2241.099987	41.20577862	2241.099987
1000	2241.099987	2241.099987	41.13556287	2241.099987
1001	2241.099987	2241.099987	41.08065025	2241.099987
1002	2241.099987	2241.099987	41.02711411	2241.099987
1003	2241.099987	2241.099987	41.00336903	2241.099987
1004	2241.099987	2241.099987	40.97519106	2241.099987
1005	2241.099987	2241.099987	40.93480311	2241.099987
1006	2241.099987	2241.099987	40.89966464	2241.099987
1007	2241.099987	2241.099987	40.862359	2241.099987
1008	2241.099987	2241.099987	40.82512301	2241.099987
1009	2241.099987	2241.099987	40.79104093	2241.099987
1010	2241.099987	2241.099987	40.72901057	2241.099987
1011	2241.099987	2241.099987	40.67688751	2241.099987
1012	2241.099987	2241.099987	40.61345404	2241.099987
1013	2241.099987	2241.099987	40.56078113	2241.099987
1014	2241.099987	2241.099987	40.50043168	2241.099987
1015	2241.099987	2241.099987	40.46380794	2241.099987
1016	2241.099987	2241.099987	40.39333165	2241.099987
1017	2241.099987	2241.099987	40.35647392	2241.099987
1018	2241.099987	2241.099987	40.29785287	2241.099987
1019	2241.099987	2241.099987	40.25352993	2241.099987
1020	2241.099987	2241.099987	40.16511723	2241.099987
1021	2241.099987	2241.099987	40.11647858	2241.099987
1022	2241.099987	2241.099987	40.08374213	2241.099987
1023	2241.099987	2241.099987	40.04377343	2241.099987
1024	2241.099987	2241.099987	40.01077178	2241.099987
1025	2241.099987	2241.099987	39.95925907	2241.099987
1026	2241.099987	2241.099987	39.89391024	2241.099987
1027	2241.099987	2241.099987	39.83024604	2241.099987
1028	2241.099987	2241.099987	39.77261818	2241.099987
1029	2241.099987	2241.099987	39.73033468	2241.099987
1030	2241.099987	2241.099987	39.69817491	2241.099987
1031	2241.099987	2241.099987	39.66904169	2241.099987
1032	2241.099987	2241.099987	39.60322001	2241.099987
1033	2241.099987	2241.099987	39.53375967	2241.099987
1034	2241.099987	2241.099987	39.49150824	2241.099987
1035	2241.099987	2241.099987	39.44794	2241.099987
1036	2241.099987	2241.099987	39.39090368	2241.099987
1037	2241.099987	2241.099987	39.36623024	2241.099987
1038	2241.099987	2241.099987	39.32137818	2241.099987
1039	2241.099987	2241.099987	39.23944403	2241.099987
1040	2241.099987	2241.099987	39.16658418	2241.099987
1041	2241.099987	2241.099987	39.14010124	2241.099987
1042	2241.099987	2241.099987	39.08587421	2241.099987
1043	2241.099987	2241.099987	39.05540782	2241.099987
1044	2241.099987	2241.099987	39.00379049	2241.099987
1045	2241.099987	2241.099987	38.97860481	2241.099987
1046	2241.099987	2241.099987	38.96196614	2241.099987
1047	2241.099987	2241.099987	38.90949289	2241.099987
1048	2241.099987	2241.099987	38.88471324	2241.099987
1049	2241.099987	2241.099987	38.84021107	2241.099987
1050	2241.099987	2241.099987	38.77969422	2241.099987
1051	2241.099987	2241.099987	38.7472065	2241.099987
1052	2241.099987	2241.099987	38.7126003	2241.099987
1053	2241.099987	2241.099987	38.66035303	2241.099987
1054	2241.099987	2241.099987	38.6130854	2241.099987
1055	2241.099987	2241.099987	38.57909625	2241.099987
1056	2241.099987	2241.099987	38.54057433	2241.099987
1057	2241.099987	2241.099987	38.50309317	2241.099987
1058	2241.099987	2241.099987	38.44995721	2241.099987
1059	2241.099987	2241.099987	38.41061145	2241.099987
1060	2241.099987	2241.099987	38.36332222	2241.099987
1061	2241.099987	2241.099987	38.33096736	2241.099987
1062	2241.099987	2241.099987	38.28676885	2241.099987
1063	2241.099987	2241.099987	38.24441909	2241.099987
1064	2241.099987	2241.099987	38.22178513	2241.099987
1065	2241.099987	2241.099987	38.19383953	2241.099987
