iter	MultiClass
1502	0.01112135618
1503	0.01111070178
1504	0.01110018766
1505	0.01109128403
1506	0.01108184071
1507	0.0110756468
1508	0.01106671812
1509	0.01105513378
1510	0.01104660516
1511	0.01103591355
1512	0.01102996313
1513	0.01102303605
1514	0.01101129345
1515	0.01099894157
1516	0.01099133618
1517	0.0109852392
1518	0.01097487066
1519	0.01096813972
1520	0.01095554305
1521	0.01094859178
1522	0.01093848504
1523	0.01093112444
1524	0.01092576815
1525	0.01091804925
1526	0.01091149612
1527	0.01090360478
1528	0.01089217157
1529	0.01088307908
1530	0.01086832631
1531	0.01086066852
1532	0.01084955325
1533	0.01083826698
1534	0.01082907149
1535	0.01081943594
1536	0.01080995122
1537	0.01079748524
1538	0.01078743359
1539	0.01077645044
1540	0.01076628452
1541	0.01075894395
1542	0.01075054795
1543	0.01074236679
1544	0.01073268535
1545	0.01072723825
1546	0.01071622987
1547	0.01071163626
1548	0.01070137379
1549	0.0106939696
1550	0.01068689782
1551	0.01067614594
1552	0.0106696816
1553	0.01065916504
1554	0.01065283309
1555	0.01064638485
1556	0.01063501458
1557	0.01062541231
1558	0.01062061022
1559	0.01061305786
1560	0.01060794572
1561	0.01059429313
1562	0.0105894395
1563	0.01057697977
1564	0.01056889106
1565	0.01056104161
1566	0.01055551891
1567	0.01054416535
1568	0.01053547724
1569	0.01052417872
1570	0.01051752858
1571	0.01050456244
1572	0.01049329689
1573	0.01048847726
1574	0.01047978833
1575	0.01046493411
1576	0.01045944516
1577	0.01044367521
1578	0.01043642737
1579	0.01042514066
1580	0.01041059329
1581	0.01039281705
1582	0.01038412898
1583	0.01037565163
1584	0.01037065117
1585	0.01036009025
1586	0.01035184279
1587	0.01034285453
1588	0.01033228773
1589	0.0103230525
1590	0.0103125013
1591	0.01030201509
1592	0.01029521864
1593	0.0102913259
1594	0.01028586432
1595	0.01027774769
1596	0.01026795316
1597	0.01025933373
1598	0.01024956639
1599	0.0102384908
1600	0.01022909592
1601	0.01022214011
1602	0.01021575011
1603	0.01020803205
1604	0.0101974989
1605	0.01018632177
1606	0.01017828095
1607	0.01017232134
1608	0.01016638625
1609	0.01015740432
1610	0.01015021687
1611	0.01013987256
1612	0.01013396811
1613	0.01012621195
1614	0.01012158818
1615	0.0101155354
1616	0.01010662661
1617	0.01010082215
1618	0.01009801775
1619	0.01009102368
1620	0.01008235738
1621	0.01007515105
1622	0.01006843563
1623	0.01005924134
1624	0.01005468575
1625	0.01004751062
1626	0.01004084557
1627	0.01003309272
1628	0.01002389646
1629	0.01001693112
1630	0.01000526824
1631	0.00999757564
1632	0.009989311502
1633	0.009984556235
1634	0.009978179041
1635	0.009968041985
1636	0.009959652394
1637	0.009955604548
1638	0.009950536092
1639	0.009942165979
1640	0.009932297489
1641	0.00992853576
1642	0.009918506159
1643	0.009911412041
1644	0.009900157731
1645	0.009892419349
1646	0.009889398646
1647	0.009883173513
1648	0.009874133751
1649	0.009868096779
1650	0.009861349991
1651	0.00985518459
1652	0.00984239054
1653	0.009837601568
1654	0.009829589011
1655	0.009822071925
1656	0.009815062273
1657	0.009803867275
1658	0.009795609467
1659	0.009792504616
1660	0.009783990608
1661	0.009778029975
1662	0.009771072089
1663	0.009762830878
1664	0.009753403964
1665	0.00974859434
1666	0.009736694205
1667	0.009732360937
1668	0.009728604275
1669	0.009723232918
1670	0.009717265722
1671	0.009708111927
1672	0.00970307669
1673	0.009696709626
1674	0.009692353138
1675	0.009688187697
1676	0.009680523121
1677	0.009676481787
1678	0.009669178319
1679	0.009660724441
1680	0.009651686272
1681	0.009642370902
1682	0.009632164103
1683	0.009620902543
1684	0.009614721853
1685	0.009607382665
1686	0.009600630721
1687	0.009588446168
1688	0.00957929493
1689	0.009571821212
1690	0.009566829485
1691	0.00956019274
1692	0.009555044153
1693	0.009546661812
1694	0.009542166633
1695	0.009532351142
1696	0.009525337763
1697	0.009521064288
1698	0.009512750708
1699	0.009505596375
1700	0.00949655606
1701	0.009488089483
1702	0.00948331671
1703	0.009475055308
1704	0.009465311303
1705	0.00946084567
1706	0.009454666516
1707	0.009447875312
1708	0.009441670843
1709	0.00943632011
1710	0.009431716119
1711	0.009422960593
1712	0.009416911607
1713	0.009410274212
1714	0.009403156568
1715	0.009396687205
1716	0.009389312117
1717	0.009383984292
1718	0.009378218983
1719	0.009369464484
1720	0.009362824982
1721	0.00935708158
1722	0.009350487675
1723	0.009341149328
1724	0.009334111401
1725	0.009327195508
1726	0.009321726955
1727	0.00931486179
1728	0.009310429705
1729	0.009303515188
1730	0.009295971438
1731	0.009290973571
1732	0.009283746493
1733	0.009273893895
1734	0.009268615909
1735	0.009265064224
1736	0.009261119739
1737	0.009253972074
1738	0.009244466173
1739	0.009235406948
1740	0.009230335889
1741	0.009223719359
1742	0.009214431218
1743	0.009207305986
1744	0.009199743199
1745	0.009195395271
1746	0.009186032751
1747	0.009179645654
1748	0.009175053569
1749	0.00916906119
1750	0.009163623425
1751	0.009157996418
1752	0.009151675114
1753	0.009148505732
1754	0.00914281166
1755	0.009134232007
1756	0.009129033192
1757	0.00912547443
1758	0.009122736996
1759	0.00911756191
1760	0.009109454986
1761	0.009105801984
1762	0.009097727321
1763	0.009092338481
1764	0.009083667377
1765	0.009078597357
1766	0.009073813736
1767	0.009068621852
1768	0.009064339341
1769	0.009060494881
1770	0.00905494526
1771	0.00905166783
1772	0.009046171621
1773	0.009038005866
1774	0.009033290319
1775	0.009028806019
1776	0.00902149509
1777	0.009014017101
1778	0.009006834482
1779	0.008998316544
1780	0.008994099214
1781	0.008989740468
1782	0.008982059905
1783	0.008973294169
1784	0.008966149411
1785	0.008962001559
1786	0.008958787345
1787	0.008951236472
1788	0.008941928094
1789	0.008935815383
1790	0.008928248366
1791	0.008922063949
1792	0.008914649245
1793	0.00890568698
1794	0.008897901608
1795	0.00889590927
1796	0.008889383171
1797	0.008886012106
1798	0.008880466459
1799	0.008870455911
1800	0.008866363626
1801	0.008863349314
1802	0.008852299821
1803	0.008844343652
1804	0.008835871627
1805	0.008831874506
1806	0.008827617213
1807	0.008820953587
1808	0.00881613748
1809	0.008804611905
1810	0.008801897961
1811	0.008796670876
1812	0.008786474434
1813	0.008782689034
1814	0.008776907826
1815	0.008770606558
1816	0.008765391517
1817	0.008759682096
1818	0.008756246475
1819	0.008749843802
1820	0.008743466402
1821	0.008734940029
1822	0.008729712194
1823	0.008725618484
1824	0.008721520422
1825	0.008718250862
1826	0.008712394839
1827	0.008704203136
1828	0.008698697709
1829	0.008688973974
1830	0.008680950825
1831	0.008675754386
1832	0.008672073683
1833	0.008669253174
1834	0.008659009191
1835	0.008655074347
1836	0.008649863114
1837	0.008643562694
1838	0.008637881971
1839	0.008633500405
1840	0.008628799085
1841	0.008624086252
1842	0.008619846746
1843	0.008616226434
1844	0.00861230802
1845	0.008608882176
1846	0.008605390562
1847	0.008595883422
1848	0.00859039456
1849	0.00858480311
1850	0.008581130495
1851	0.008575980536
1852	0.008572121485
1853	0.008568398381
1854	0.008563790991
1855	0.008560460537
1856	0.008555825549
1857	0.00855027874
1858	0.008544298646
1859	0.008536571273
1860	0.008531821093
1861	0.008522956344
1862	0.008519121725
1863	0.008514870815
1864	0.008505478069
1865	0.008494747282
1866	0.00849008933
1867	0.008488429348
1868	0.008479352266
1869	0.008472534746
1870	0.008464961111
1871	0.008456797107
1872	0.0084494032
1873	0.008443177889
1874	0.008434746073
1875	0.008424965198
1876	0.008420487234
1877	0.008416023495
1878	0.008411197271
1879	0.008404708526
1880	0.008398179861
1881	0.008390952793
1882	0.008383856822
1883	0.008379309652
1884	0.008375007223
1885	0.008369804801
1886	0.008362953358
1887	0.008359109825
1888	0.008355270604
1889	0.008350194693
1890	0.008347382294
1891	0.008338573209
1892	0.008333237604
1893	0.008329226897
1894	0.00831837336
1895	0.008314914389
1896	0.008305752331
1897	0.008301273296
1898	0.008294506139
1899	0.00829154981
1900	0.008285103405
1901	0.008275284041
1902	0.008267966306
1903	0.008262085231
1904	0.008255114822
1905	0.008252209017
1906	0.008248034177
1907	0.008242728471
1908	0.008238268057
1909	0.008235832879
1910	0.008229200695
1911	0.008225490645
1912	0.00822024892
1913	0.008215392827
1914	0.008211144621
1915	0.008204289262
1916	0.008201582516
1917	0.008196111919
1918	0.008189798027
1919	0.008183823427
1920	0.008178698587
1921	0.008175864263
1922	0.008168284222
1923	0.008166097063
1924	0.008161207782
1925	0.008156105286
1926	0.008150003406
1927	0.008143672248
1928	0.008138837675
1929	0.008132881659
1930	0.008126915704
1931	0.008122359384
1932	0.008116395975
1933	0.008108526277
1934	0.008103812989
1935	0.008097835502
1936	0.00809410236
1937	0.00808832839
1938	0.008082654117
1939	0.008071910018
1940	0.008068617024
1941	0.00806275028
1942	0.008059802743
1943	0.008054423869
1944	0.008051202371
1945	0.008046522762
1946	0.008041148405
1947	0.00803454014
1948	0.008029849947
1949	0.008025870062
1950	0.008021294011
1951	0.008009892932
1952	0.008004330467
1953	0.00799901445
1954	0.007995992492
1955	0.007990346343
1956	0.007984933664
1957	0.007977369348
1958	0.0079742488
1959	0.007967783217
1960	0.007963221111
1961	0.007959241893
1962	0.00795266958
1963	0.007948612722
1964	0.007944049669
1965	0.007940374778
1966	0.007934423257
1967	0.00792872839
1968	0.007924814907
1969	0.007918980552
1970	0.007909704308
1971	0.007905527461
1972	0.007899589084
1973	0.007895098675
1974	0.007891467655
1975	0.007888442103
1976	0.007881905374
1977	0.007878192646
1978	0.007872354548
1979	0.007864750253
1980	0.00785974522
1981	0.007855326438
1982	0.007851229159
1983	0.007845928897
1984	0.007840082707
1985	0.007834085592
1986	0.00782984362
1987	0.007825931327
1988	0.007819619432
1989	0.00781473666
1990	0.00780887428
1991	0.007804773495
1992	0.007798248412
1993	0.007792240064
1994	0.00778625809
1995	0.00778072634
1996	0.007776659114
1997	0.007771618253
1998	0.007767995173
1999	0.007762222569
2000	0.00775974744
2001	0.007752625904
2002	0.007747196038
2003	0.007744775628
2004	0.00773378234
2005	0.007727274515
2006	0.007722738527
2007	0.007720927154
2008	0.007717065263
2009	0.007712592655
2010	0.007708377138
2011	0.007704963534
2012	0.007700402406
2013	0.007694398682
2014	0.007692297739
2015	0.007685860942
2016	0.007681342241
2017	0.007678109356
2018	0.007673918707
2019	0.007670788382
2020	0.007667097831
2021	0.007660201182
2022	0.007656543072
2023	0.007652411199
2024	0.007648814079
2025	0.007643888309
2026	0.007640231151
2027	0.007633583127
2028	0.007628089004
2029	0.007625856204
2030	0.007621066948
2031	0.007618269519
2032	0.007613340773
2033	0.007607908453
2034	0.007601701568
2035	0.007594587035
2036	0.007588980372
2037	0.007586175648
2038	0.007583265573
2039	0.007577207088
2040	0.00757274035
2041	0.007567497994
2042	0.007565125492
2043	0.007558454125
2044	0.007555278109
2045	0.007553272395
2046	0.007546911718
2047	0.007540675651
2048	0.007537695203
2049	0.00753426309
2050	0.007530779842
2051	0.007525944528
2052	0.007522521232
2053	0.007515611655
2054	0.007512176701
2055	0.007507366662
2056	0.007499320549
2057	0.00749341739
2058	0.007490532919
2059	0.007485648168
2060	0.007481251162
2061	0.00747644885
2062	0.00747410511
2063	0.007468117477
2064	0.007464279093
2065	0.00746169363
2066	0.007457691483
2067	0.007452317468
2068	0.007446617261
2069	0.007441207088
2070	0.007438686339
2071	0.007434150945
2072	0.007429137348
2073	0.007425030704
2074	0.007421240059
2075	0.007418957681
2076	0.007414607595
2077	0.007412487624
2078	0.007409234485
2079	0.007404596248
2080	0.007400464955
2081	0.007394189272
2082	0.007389022649
2083	0.007385520346
2084	0.007382355877
2085	0.007379105884
2086	0.007375335832
2087	0.007369047492
2088	0.007365915447
2089	0.007361432184
2090	0.007357013114
2091	0.007350075459
2092	0.007345886962
2093	0.007343788435
2094	0.007339438211
2095	0.007337563064
2096	0.007334785169
2097	0.007329972539
2098	0.007324690596
2099	0.007318426954
2100	0.007316208394
2101	0.007311275505
2102	0.007307610369
2103	0.007303531245
2104	0.007300094484
2105	0.007296009973
2106	0.007292995131
2107	0.007289343386
2108	0.007285320679
2109	0.007281278538
2110	0.007277373036
2111	0.007272092835
2112	0.007265710785
2113	0.007261454769
2114	0.007258966711
2115	0.007253315144
2116	0.007249236926
2117	0.007245113669
2118	0.007238391403
2119	0.007235398295
2120	0.007230336708
2121	0.007226373666
2122	0.007222876055
2123	0.007217008985
2124	0.007210664529
2125	0.007203574276
2126	0.00719926797
2127	0.007194265149
2128	0.007190777026
2129	0.007186569732
2130	0.007184036203
2131	0.007176696012
2132	0.0071746896
2133	0.007171118761
2134	0.007165218595
2135	0.007162031579
2136	0.007159148901
2137	0.007153931835
2138	0.007151728452
2139	0.00714941086
2140	0.007146631889
2141	0.007143388338
2142	0.007138008683
2143	0.007134767455
2144	0.007129066627
2145	0.007125224808
2146	0.007119480765
2147	0.007117328233
2148	0.007115049971
2149	0.007111507681
2150	0.007108147636
2151	0.007103491122
2152	0.007098715279
2153	0.00709318413
2154	0.007089123705
2155	0.007082167263
2156	0.007079671669
2157	0.007074612616
2158	0.007070242659
2159	0.007067884137
2160	0.007063197718
2161	0.007059917939
2162	0.007057533606
2163	0.007054582848
2164	0.007048129628
2165	0.007043477796
2166	0.007038154441
2167	0.007032790749
2168	0.007027151868
2169	0.007022170947
2170	0.007017097898
2171	0.007011916067
2172	0.007010026299
2173	0.007007722082
2174	0.007002529231
2175	0.00699832749
2176	0.006996431531
2177	0.006992863767
2178	0.006990040694
2179	0.006984252992
2180	0.006979162423
2181	0.006974165489
2182	0.006969891418
2183	0.006966196047
2184	0.006962957435
2185	0.006959444013
2186	0.006955459072
2187	0.006947874653
2188	0.006946368499
2189	0.006941808645
2190	0.006936581794
2191	0.006932756062
2192	0.006927938662
2193	0.006922784019
2194	0.006919715257
2195	0.006915345053
2196	0.006911570209
2197	0.006907476964
2198	0.00690405261
2199	0.006901215826
2200	0.00689792074
2201	0.006895501986
2202	0.006892055368
2203	0.006889157874
2204	0.006886628032
2205	0.006882150465
2206	0.006876340916
2207	0.006873194514
2208	0.00687101582
2209	0.006865889442
2210	0.006861648968
2211	0.006857429899
2212	0.006855096904
2213	0.006853088873
2214	0.006851290881
2215	0.006847195615
2216	0.006845008135
2217	0.006841972437
2218	0.006839249762
2219	0.006836477161
2220	0.006831798544
2221	0.006828147793
2222	0.006824721336
2223	0.006820975206
2224	0.006818238139
2225	0.006814472385
2226	0.006810413539
2227	0.006808269643
2228	0.006804119541
2229	0.006802812272
2230	0.006798223569
2231	0.006792469007
2232	0.0067875592
2233	0.006784649279
2234	0.006780556682
2235	0.00677651505
2236	0.006771217699
2237	0.006768540323
2238	0.006762962497
2239	0.006761435656
2240	0.006759759224
2241	0.006758112934
2242	0.006753989666
2243	0.006748323068
2244	0.006744127548
2245	0.00674100458
2246	0.006737834762
2247	0.006734140098
2248	0.006729116683
2249	0.006726069389
2250	0.006722293514
2251	0.0067167771
2252	0.006714810524
2253	0.00671055274
2254	0.006705253234
2255	0.006702113836
2256	0.006699886765
2257	0.006694047265
2258	0.006691556329
2259	0.006686826133
2260	0.006685354156
2261	0.006682150849
2262	0.006678083444
2263	0.006676339469
2264	0.006673046089
2265	0.006667937957
2266	0.00666264126
2267	0.006658821959
2268	0.006655607952
2269	0.006653173663
2270	0.006646545913
2271	0.006643522684
2272	0.006642132357
2273	0.006639398499
2274	0.006635847266
2275	0.006633142788
2276	0.006628459389
2277	0.006624895903
2278	0.006621669359
2279	0.006616597269
2280	0.00661368715
2281	0.006611444749
2282	0.006607542532
2283	0.006604896375
2284	0.006599375986
2285	0.006594722454
2286	0.006590839216
2287	0.006587762474
2288	0.006585768244
2289	0.006581016196
2290	0.006578229926
2291	0.006576154321
2292	0.006573849794
2293	0.006570375475
2294	0.006566169336
2295	0.006561046919
2296	0.006557312371
2297	0.006552092855
2298	0.006548538646
2299	0.006545383465
2300	0.006541651429
2301	0.0065376616
2302	0.006535070427
2303	0.006530139524
2304	0.00652787811
2305	0.006523733479
2306	0.006521356037
2307	0.006514023479
2308	0.006509779328
2309	0.006507562687
2310	0.006505028028
2311	0.006501613614
2312	0.006497265001
2313	0.006494853886
2314	0.006490395595
2315	0.006486499137
2316	0.00648311972
2317	0.006479071143
2318	0.006477474781
2319	0.006474032946
2320	0.006471708811
2321	0.00646723892
2322	0.006463366042
2323	0.006459094735
2324	0.006457061371
2325	0.006454994016
2326	0.006452417945
2327	0.006451846489
2328	0.00644792612
2329	0.006445043856
2330	0.006441307865
2331	0.006437016648
2332	0.00643341833
2333	0.006428721365
2334	0.006423942244
2335	0.006419891506
2336	0.006417162443
2337	0.006415045748
2338	0.006411883166
2339	0.006408572922
2340	0.006407225105
2341	0.006404518529
2342	0.006399363785
2343	0.006396832418
2344	0.006393313196
2345	0.006389280759
2346	0.00638666186
2347	0.006383525092
2348	0.006379725791
2349	0.006376953636
2350	0.006372936744
2351	0.006368134105
2352	0.006365887207
2353	0.006363977748
2354	0.006361175929
2355	0.006358342478
2356	0.006354704463
2357	0.006349373832
2358	0.006344749698
2359	0.006341958305
2360	0.006339647012
2361	0.006337199895
2362	0.006334403578
2363	0.00633138572
2364	0.006325570491
2365	0.006319660481
2366	0.00631604308
2367	0.006314456867
2368	0.00631058041
2369	0.006307069472
2370	0.006302942676
2371	0.006298691927
2372	0.006295422158
2373	0.006291710664
2374	0.006286972261
2375	0.00628487794
2376	0.006281224651
2377	0.006276631297
2378	0.006273520019
2379	0.006270469439
2380	0.006267077832
2381	0.006263735416
2382	0.006261056929
2383	0.00625639614
2384	0.006253538501
2385	0.006251490243
2386	0.006248123482
2387	0.00624458907
2388	0.00623951092
2389	0.00623619907
2390	0.006231326183
2391	0.006227438455
2392	0.006224214781
2393	0.006220894403
2394	0.006218908628
2395	0.006215876105
2396	0.006214214044
2397	0.006210566683
2398	0.006207742028
2399	0.006204684074
2400	0.006200054276
2401	0.00619623731
2402	0.006193760285
2403	0.006189948467
2404	0.006185086699
2405	0.006182241741
2406	0.006178925236
2407	0.006176247099
2408	0.006172492152
2409	0.006169688067
2410	0.006167476245
2411	0.006164919247
2412	0.006162944603
2413	0.006160103178
2414	0.006157460917
2415	0.006154075727
2416	0.006150363331
2417	0.006147987987
2418	0.006144999889
2419	0.006142928891
2420	0.006138278209
2421	0.006134248537
2422	0.006131106112
2423	0.006126618004
2424	0.006124685566
2425	0.006119323521
2426	0.006116814102
2427	0.00611531361
2428	0.006112860999
2429	0.00611055915
2430	0.006108586944
2431	0.006104288632
2432	0.006101339379
2433	0.006098500726
2434	0.006097223488
2435	0.006093384206
2436	0.006090644524
2437	0.006087150405
2438	0.0060843714
2439	0.006082385874
2440	0.00607820086
2441	0.006076631095
2442	0.006073381928
2443	0.006068553345
2444	0.006066039213
2445	0.006063748654
2446	0.006062002193
2447	0.006057637211
2448	0.00605354147
2449	0.006051586115
2450	0.006048299245
2451	0.006044736547
2452	0.006040248561
2453	0.006036534728
2454	0.006033884407
2455	0.00603128575
2456	0.006029641619
2457	0.006026836113
2458	0.006023193701
2459	0.006018773485
2460	0.006017250317
2461	0.006014845732
2462	0.006012689943
2463	0.00600997881
2464	0.006007035246
2465	0.006005057266
2466	0.0060012727
2467	0.005995386392
2468	0.005991543272
2469	0.005989920972
2470	0.005986860854
2471	0.00598435344
2472	0.005980736605
2473	0.005978325749
2474	0.005974183941
2475	0.005971526483
2476	0.005969019007
2477	0.00596670612
2478	0.005961758341
2479	0.005958723601
2480	0.005952983224
2481	0.005951653156
2482	0.00594860013
2483	0.005945676251
2484	0.005941736249
2485	0.005935904098
2486	0.005932030692
2487	0.005928324418
2488	0.005925777407
2489	0.005923910716
2490	0.0059201506
2491	0.005916999375
2492	0.005915134426
2493	0.00591199449
2494	0.005909595919
2495	0.005906219111
2496	0.005903696917
2497	0.005899378773
2498	0.00589739338
2499	0.005894723488
2500	0.005892999279
2501	0.005891041438
2502	0.005890132815
2503	0.005885713003
2504	0.005883453114
2505	0.005878775612
2506	0.005876162274
2507	0.005871919797
2508	0.005868598854
2509	0.005866211569
2510	0.005862119174
2511	0.005859289007
2512	0.00585632882
2513	0.005853523075
2514	0.005849919602
2515	0.005845692777
2516	0.005841470378
2517	0.005839135713
2518	0.00583531165
2519	0.005833207166
2520	0.005831758781
2521	0.005827302478
2522	0.005824534735
2523	0.005820910402
2524	0.005817753545
2525	0.005812245908
2526	0.00580992946
2527	0.005807474304
2528	0.005805517194
2529	0.005803243266
2530	0.005801046056
2531	0.005798200614
2532	0.005795882594
2533	0.005793791249
2534	0.005791681896
2535	0.005788036407
2536	0.005785989181
2537	0.005784212934
2538	0.005779617044
2539	0.005775637562
2540	0.005772553513
2541	0.005771563268
2542	0.00576937931
2543	0.00576581633
2544	0.005764235903
2545	0.005761580097
2546	0.005758981075
2547	0.005757356022
2548	0.005754493276
2549	0.005752640667
2550	0.005750609511
2551	0.005749387587
2552	0.005745491312
2553	0.005740602661
2554	0.005739025673
2555	0.005736253726
2556	0.005731478217
2557	0.005727404702
2558	0.005725475424
2559	0.005723539693
2560	0.00572218486
2561	0.005720442386
2562	0.005718402506
2563	0.005713823042
2564	0.00571007972
2565	0.005707261201
2566	0.005706032232
2567	0.005704312579
2568	0.005702746374
2569	0.00570136929
2570	0.005698434083
2571	0.005696586402
2572	0.00569451514
2573	0.005692761771
2574	0.005690746727
2575	0.00568903866
2576	0.005685686921
2577	0.005683829183
2578	0.005680908212
2579	0.00567718716
2580	0.005674303371
2581	0.005671047946
2582	0.0056680379
2583	0.0056658204
2584	0.005662639287
2585	0.005658860079
2586	0.005656725525
2587	0.005653567231
2588	0.005650789383
2589	0.00564759463
2590	0.005645414338
2591	0.00564364701
2592	0.005642937336
2593	0.005639906023
2594	0.005637745099
2595	0.005636340288
2596	0.005634990107
2597	0.005632675165
2598	0.00563055006
2599	0.005627280225
2600	0.005626254837
2601	0.005622516564
2602	0.00561974171
2603	0.005615400245
2604	0.005613190817
2605	0.005610513006
2606	0.005606643224
2607	0.005604846646
2608	0.005601478063
2609	0.005598721113
2610	0.005596723899
2611	0.005595455789
2612	0.005592127726
2613	0.005587429199
2614	0.005584795768
2615	0.005581568311
2616	0.00557975418
2617	0.005577750302
2618	0.005574858528
2619	0.005571873265
2620	0.005568944845
2621	0.005566473432
2622	0.005563721358
2623	0.005559444415
2624	0.005557959381
2625	0.005556722931
2626	0.005554803279
2627	0.005552828071
2628	0.005548711555
2629	0.005543710055
2630	0.005540538789
2631	0.005538728665
2632	0.005537562711
2633	0.005532732999
2634	0.005529864749
2635	0.005527239315
2636	0.00552527956
2637	0.005523726667
2638	0.005522930795
2639	0.005522192305
2640	0.005519811314
2641	0.005516904725
2642	0.005514058388
2643	0.005509768896
2644	0.005507190449
2645	0.005503679288
2646	0.005500387781
2647	0.005497554148
2648	0.005496090235
2649	0.005494497767
2650	0.005492268609
2651	0.00549034516
2652	0.00548825058
2653	0.005486615344
2654	0.005484054541
2655	0.005481978966
2656	0.005479892329
2657	0.005477143201
2658	0.005474367096
2659	0.005472691942
2660	0.005471144206
2661	0.005467615821
2662	0.005464817517
2663	0.00546319735
2664	0.005460711356
2665	0.005457621081
2666	0.005453837183
2667	0.005451105085
2668	0.005447067535
2669	0.005444615824
2670	0.005443267256
2671	0.005441729251
2672	0.005439872826
2673	0.005436608123
2674	0.005434501781
2675	0.005432724939
2676	0.005429517154
2677	0.005427626681
2678	0.005426665728
2679	0.005424827641
2680	0.005420975884
2681	0.005418341129
2682	0.00541379177
2683	0.005409517966
2684	0.005408189092
2685	0.005405798848
2686	0.005402057769
2687	0.005400609571
2688	0.005399462123
2689	0.005398237539
2690	0.005395824308
2691	0.005392649197
2692	0.005391413202
2693	0.005388703513
2694	0.005387301145
2695	0.005385929429
2696	0.005382928818
2697	0.005381240611
2698	0.005379549047
2699	0.005378458576
2700	0.005376330157
2701	0.005373498504
2702	0.005372286188
2703	0.00536965277
2704	0.005367536214
2705	0.005364677452
2706	0.005361762619
2707	0.00536008478
2708	0.005356989881
2709	0.005355087408
2710	0.005352950003
2711	0.005349931202
2712	0.005346411218
2713	0.00534537026
2714	0.005344297933
2715	0.005341062353
2716	0.005339684488
2717	0.00533802725
2718	0.005334713525
2719	0.005332018375
2720	0.00532980142
2721	0.005327091073
2722	0.005323907678
2723	0.005322805736
2724	0.005321763931
2725	0.005319248391
2726	0.005316175053
2727	0.005314195491
2728	0.005312734849
2729	0.005309481733
2730	0.005307292986
2731	0.0053059421
2732	0.005302772495
2733	0.005299286792
2734	0.00529767689
2735	0.005293528535
2736	0.00529245804
2737	0.005289171487
2738	0.005286912246
2739	0.00528549122
2740	0.005283783289
2741	0.005282398855
2742	0.005280433684
2743	0.00527864621
2744	0.00527769986
2745	0.005276104581
2746	0.005272855291
2747	0.005269118242
2748	0.005266405699
2749	0.005264481315
2750	0.005263151795
2751	0.005261068252
2752	0.005258997593
2753	0.005256154471
2754	0.005252871072
2755	0.005249904588
2756	0.005247771411
2757	0.005245817073
2758	0.005243678338
2759	0.00524153775
2760	0.00523906804
2761	0.005237924757
2762	0.005235316292
2763	0.005231646139
2764	0.00522925989
2765	0.005227635365
2766	0.005224594386
2767	0.005221337932
2768	0.005220148943
2769	0.005213956336
2770	0.005212171647
2771	0.00521033901
2772	0.005206991437
2773	0.00520332648
2774	0.005201270139
2775	0.005197334543
2776	0.005193706151
2777	0.005191096318
2778	0.005188389618
2779	0.005187127124
2780	0.005186103712
2781	0.005183548629
2782	0.00518175074
2783	0.00517854352
2784	0.005175541213
2785	0.005173230788
2786	0.005169119737
2787	0.005166317661
2788	0.005164709296
2789	0.005161078108
2790	0.005157643605
2791	0.005155090627
2792	0.005153903208
2793	0.005152778899
2794	0.005149466547
2795	0.005146540495
2796	0.005143289634
2797	0.005139641603
2798	0.005137560466
2799	0.005135742151
2800	0.005134771079
2801	0.005133066333
2802	0.00513079794
2803	0.005128125299
2804	0.005126567958
2805	0.005124134793
2806	0.005121954774
2807	0.005120513956
2808	0.005117987404
2809	0.005115993126
2810	0.005113422763
2811	0.005109835997
2812	0.005106167763
2813	0.005103368162
2814	0.005101890127
2815	0.005099958789
2816	0.005097261497
2817	0.005095494377
2818	0.005093257623
2819	0.005091250328
2820	0.00508963154
2821	0.00508676437
2822	0.005083124107
2823	0.005080741876
2824	0.005077431436
2825	0.00507348685
2826	0.005071445233
2827	0.005069296767
2828	0.005067616836
2829	0.005065576156
2830	0.005062892053
2831	0.005059225537
2832	0.005057296241
2833	0.005055058575
2834	0.005051108129
2835	0.005049615519
2836	0.00504829302
2837	0.00504663751
2838	0.00504448582
2839	0.005042846561
2840	0.005040540292
2841	0.005037626853
2842	0.005035134892
2843	0.005033734113
2844	0.005031129949
2845	0.005027926153
2846	0.005026270809
2847	0.005023791258
2848	0.005022609795
2849	0.005020593931
2850	0.00501761554
2851	0.005015981636
2852	0.005014584656
2853	0.00501186506
2854	0.005009854747
2855	0.0050074612
2856	0.005006720128
2857	0.005004240581
2858	0.005002530522
2859	0.005000497818
2860	0.004998092746
2861	0.004996906701
2862	0.004995165388
2863	0.004993031543
2864	0.004990267093
2865	0.004988108534
2866	0.004985326502
2867	0.004982494416
2868	0.004980079273
2869	0.004978606626
2870	0.004976753447
2871	0.004974455389
2872	0.004970753956
2873	0.004967942441
2874	0.004965582882
2875	0.004963430836
2876	0.004961511315
2877	0.004958916066
2878	0.004956931934
2879	0.004955056758
2880	0.004953424719
2881	0.004951931343
2882	0.004949765753
2883	0.004948306119
2884	0.004945229847
2885	0.004943722136
2886	0.004940878726
2887	0.004939945618
2888	0.00493780964
2889	0.00493613347
2890	0.004933366223
2891	0.004931447358
2892	0.004929574746
2893	0.00492761349
2894	0.004926390993
2895	0.004924059379
2896	0.004922650244
2897	0.004920185294
2898	0.004918638865
2899	0.004917684552
2900	0.004914431269
